V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40
11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.3999996185303	-17.6000003814697	10.2999997138977	24.1000003814697	23.6000003814697	-14.0999999046326	-21.25	-33.7999992370605	21.6000003814697	-8.5	17.8999996185303	-39.4000015258789	12.5500001907349	-15.1999998092651	12	-26.0499992370605	21	16	25.1000003814697	20	9.5	-32.2999992370605	11.5	-9.39999961853027	20	19.9499998092651	-13.6000003814697	-36.3500003814697	-25.2000007629395	0
12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	64.6999969482422	44.3999996185303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	35.75	66.1499977111816	-65.0999984741211	0	-74.1999969482422	-18.7000007629395	37.5999984741211	50.2000007629395	-10.6000003814697	15.5	22.1000003814697	-16.1000003814697	9.69999980926514	26.1000003814697	24	-23.8999996185303	-31.7999992370605	0	19	0	1.15000009536743	21.6000003814697	14.8999996185303	19.3999996185303	22.6000003814697	0	20.8000001907349	0
14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	69.0999984741211	-10.8999996185303	17.75	-35.5499992370605	-30.7999992370605	31.1000003814697	60.2000007629395	20.4499998092651	28.0500001907349	9.30000019073486	-7.19999980926514	-8.10000014305115	0	23.5	-26.2000007629395	-20.7000007629395	0	-12.1000003814697	-14.4500002861023	18.5	18.5	19	-15.1999998092651	11.9499998092651	0	52.7000007629395	0
15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	6.69999980926514	-26.7999992370605	-30.2999992370605	26.1000003814697	46.2000007629395	15.5	31.3000001907349	-9.10000038146973	6.5	-9.19999980926514	23.6000003814697	18.4499998092651	-20.9500007629395	-21.7000007629395	-25.3500003814697	-9.89999961853027	-13.5	11.5	26.1000003814697	16.5	-18.1500005722046	10.3000001907349	16.2999992370605	39.0999984741211	0
16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.1000003814697	-10.8999996185303	7	18.3999996185303	41.2000007629395	-7.80000019073486	49.2000007629395	-9.80000019073486	13.8000001907349	-9.19999980926514	25.1000003814697	8.65000009536743	7.95000004768372	-8.39999961853027	-10.3000001907349	9	19.5	-6.30000019073486	24.6000003814697	-18.1000003814697	-40.4000015258789	7.65000009536743	15.9499998092651	24.5500001907349	0
17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	26.5	-15.6999998092651	13.5	10.8999996185303	29.1000003814697	10.5	9.19999980926514	9.10000038146973	21	-8	12.5	-6.04999995231628	9.10000038146973	8.19999980926514	19.3999996185303	8	24	6.59999990463257	-19.7000007629395	-9.60000038146973	-9.69999980926514	-8.89999961853027	0
18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17	-18.1000003814697	-27.7999992370605	-19.8999996185303	49.2000007629395	-7.95000004768372	17	11.8499999046326	19.2999992370605	-24.7999992370605	28	7.69999980926514	11.3999996185303	16.8999996185303	29.6000003814697	-16.1500005722046	22.3999996185303	-21.2000007629395	-24.7000007629395	21.4499998092651	24.5	7.5	0
19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14	23.5	-9.39999961853027	19.8999996185303	12.6999998092651	10.3000001907349	9.80000019073486	-15.1999998092651	13.1000003814697	13.3999996185303	9.10000038146973	-8.90000009536743	8.5	-12.6000003814697	6.09999990463257	-8.55000019073486	8.89999961853027	21.3999996185303	13.8999996185303	11.1999998092651	-6.19999980926514	0
20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.80000019073486	11.1000003814697	5.30000019073486	-10.1000003814697	12.5	10.1000003814697	7.80000019073486	-8.39999961853027	-9.10000038146973	10.0500001907349	10.0999999046326	11.3999996185303	8.55000019073486	-9.69999980926514	-9.69999980926514	9.30000019073486	13.9499998092651	13	20.25	-8.89999961853027	0
21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.89999961853027	-13.6999998092651	-11.1999998092651	-9.39999961853027	10.3000001907349	-18.25	9.89999961853027	-13.6000003814697	12	10.0500001907349	9.39999961853027	-15.1500000953674	10.8000001907349	-15.8999996185303	11.3000001907349	9.25	-8.39999961853027	-10.3000001907349	11.5	0
22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30.1000003814697	-11.3499999046326	22.5	11.5	39.8499984741211	-22.75	16.2000007629395	6.29999995231628	14.1999998092651	22.5	31.6000003814697	-14.6000003814697	21.5500001907349	-20.2000007629395	-15.5	14	31	19.2000007629395	0
23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.5	10	12.3000001907349	15.8000001907349	13.6999998092651	13.3999996185303	-8.80000019073486	-11.6999998092651	-6.45000004768372	8.94999980926514	10.6999998092651	12.5500001907349	10.6000003814697	11.8000001907349	-8.10000038146973	7.40000009536743	-6.40000009536743	0
24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	16.5	17.7999992370605	-9.10000038146973	9.94999980926514	-12.6000003814697	-8.39999961853027	13.5	17.1000003814697	-8.5	20	-12.6999998092651	-9.29999971389771	14.5	19.5999994277954	-7.09999990463257	0
25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.1999998092651	-10.6999998092651	-7.40000009536743	10.8999996185303	9.39999961853027	-8.39999961853027	11.1000003814697	14.5	9.30000019073486	18	9.5	9.80000019073486	10.3999996185303	12.6000003814697	9.5	0
26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.7999992370605	15.8999996185303	-7.59999990463257	-26.7000007629395	23.6000003814697	13.3000001907349	24.1000003814697	-16.2000007629395	27.6000003814697	-16.3999996185303	-10.3000001907349	14.5	18.7999992370605	-9.19999980926514	0
27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11	-29.7999992370605	12.1000003814697	50.2000007629395	12.8499999046326	-24.7000007629395	10.5	-17.7000007629395	12.3000001907349	15.3999996185303	9.10000038146973	-19.2000007629395	5.09999990463257	0
28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.6000003814697	30.1000003814697	69.3000030517578	14.1999998092651	17.5	-8.34999990463257	14.5	-10.3499999046326	-16.1000003814697	9.25	11.1500000953674	13.3000001907349	0
29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.1999998092651	30.6000003814697	-34.7999992370605	-11.7999997138977	12.8000001907349	-8.45000028610229	14.8999996185303	16.5	-9.10000038146973	-17.4499998092651	-6.19999980926514	0
30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-12.25	-30.7999992370605	20.3999996185303	12.1999998092651	12.5	6.59999990463257	-9.19999980926514	-10.6000003814697	8.10000014305115	11.1999998092651	0
31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.5	8	9.5	22.6000003814697	7.90000009536743	-0.25	11.6999998092651	14	9	0
32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.1000003814697	-23.7000007629395	39.5999984741211	-26.2999992370605	-17.8999996185303	21.2999992370605	30.6000003814697	13.25	0
33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.5	7.40000009536743	-11.1000003814697	-11.3000001907349	-9.60000038146973	-13.75	7	0
34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.3999996185303	-29.2999992370605	16.8999996185303	26.4499998092651	25.3000001907349	17	0
35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.3000001907349	6	-11.6999998092651	-24.7000007629395	14.3000001907349	0
36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.5	-19.3999996185303	-45.5	-8.30000019073486	0
37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.6999998092651	-27.2000007629395	-13.8000001907349	27.1000003814697
38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.6000003814697	31.6000003814697	20.5
39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13	-12.8000001907349
40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.5
