V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60
11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.7000007629395	26.5	-27.7000007629395	17.7999992370605	-33.7999992370605	-41.9000015258789	-52	-39.9000015258789	-10.6000003814697	23.6000003814697	11.3499999046326	22.6000003814697	-10.1000003814697	-15.6000003814697	-8.55000019073486	-10.1000003814697	35.5999984741211	-15.1000003814697	23.1000003814697	16.4499998092651	-12.3500003814697	-25.3999996185303	-26.7000007629395	-13.1999998092651	-15.6500000953674	-13.6000003814697	17.5	13.6999998092651	10.8499999046326	11	10.8999996185303	-23.2000007629395	11.7999997138977	-14.6999998092651	12.3999996185303	10.5999999046326	-14.1999998092651	-19.7000007629395	28.6000003814697	16.7999992370605	-11.6999998092651	16.8999996185303	13.3999996185303	-20.7000007629395	20.5	-11.6000003814697	17.7999992370605	14.25	20.4499998092651	0
12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.5	13.6999998092651	46.7000007629395	-31.7999992370605	-55	-84.3000030517578	-54	-14.1000003814697	38.0999984741211	-13.1500000953674	38.5999984741211	-21.75	8.69999980926514	8	-21.7000007629395	53.7000007629395	-22.7000007629395	36.5	22.5500001907349	-18.25	-27	-26.8999996185303	-30.2999992370605	-27.2999992370605	-7.30000019073486	24.8999996185303	15.4499998092651	43.2000007629395	15.5	20	-43.9000015258789	11.8000001907349	-14	12.6999998092651	12.8999996185303	16.8999996185303	-24.7999992370605	34.3499984741211	22.3000001907349	-15.4499998092651	17.5	15.5	-20.5499992370605	42.7000007629395	18.3999996185303	16.6999998092651	-14.8000001907349	28	0
13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.8999996185303	9.30000019073486	-42.9000015258789	-52	-81.8000030517578	-50.5	7.59999990463257	20.5	-8.65000009536743	30.1000003814697	-13.1999998092651	11.8000001907349	23.6000003814697	-23.7000007629395	38.0999984741211	-16.6500005722046	31.6000003814697	24.6000003814697	-13.1999998092651	-24.2999992370605	-20.7000007629395	-30.2999992370605	-15.8000001907349	22	29.1000003814697	13.8000001907349	31.5999994277954	-7.40000009536743	12.9499998092651	-28.75	19.3999996185303	14.3999996185303	42.8999996185303	-11.0500001907349	10	0.5	22.6000003814697	23	-16.3999996185303	13	15	-9.60000038146973	34.0999984741211	10	9.5	-9.5	24.1000003814697	0
14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.4499998092651	-19.7000007629395	-13.6999998092651	-56	-47.9000015258789	18.75	12.3000001907349	6.90000009536743	12.3000001907349	11.3499999046326	16.5999994277954	12.6000003814697	-11.1999998092651	29.3500003814697	-9.39999961853027	14.5	15.0999999046326	8.19999980926514	-14.3500003814697	-18.5	-17.4500007629395	-9.59999990463257	-8.10000038146973	18.8999996185303	6.5	0.400000095367432	9.69999980926514	9.69999980926514	-15.6000003814697	32.3499984741211	21.6000003814697	37.5999984741211	9.29999971389771	9.80000019073486	-12.1500000953674	8.05000019073486	-14.3999996185303	-16.6500005722046	21.3999996185303	15.3000001907349	18.1999998092651	22.5999994277954	-11.3500003814697	7.5	16.5	-15.1999998092651	0
15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.5	30.6000003814697	-37.7999992370605	-34.7999992370605	9.75	-15	15.3999996185303	-40.9000015258789	14.8999996185303	17.5	13.4499998092651	13.6999998092651	-21.2000007629395	11	-18.6000003814697	5.75	12.6500000953674	12.5	11.1999998092651	7.69999980926514	18.5	14	-11.9499998092651	-14.8000001907349	-44.9000015258789	-18.2000007629395	10	17.5	29	14.5	24.5	8.19999980926514	-13.3500003814697	16.5	-25.8999996185303	-35.4000015258789	-15.6999998092651	28.1000003814697	11.6999998092651	13.8000001907349	-11.6000003814697	6.40000009536743	-19.0999994277954	11.3999996185303	-37.2999992370605	0
16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.3000001907349	-11.75	25	20.9499998092651	-20.0500001907349	-12.1000003814697	-51.5	22	6.5	-9	20.5	-36.9000015258789	21	-27.2999992370605	-15.1000003814697	12.8999996185303	28.6000003814697	10.5	13.5	24.6000003814697	22.3000001907349	-17.6999998092651	-9.10000038146973	-45.6500015258789	-26.2000007629395	-16.2999992370605	25.6000003814697	-11.3999996185303	13.3999996185303	8.39999961853027	15	-21.2999992370605	26.6000003814697	-45.9000015258789	-31.8999996185303	10.3000001907349	22.6000003814697	-8.35000038146973	23.1000003814697	-26.7999992370605	-12.8500003814697	-27.7999992370605	-14.6000003814697	-53	0
17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	69.8000030517578	68.5500030517578	20	-32.2999992370605	-22.4500007629395	-58	32.5999984741211	-34.2999992370605	-38.7999992370605	29.6000003814697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	50.2000007629395	-13.5999999046326	-25.7000007629395	-35.6000003814697	-16.6000003814697	35.5499992370605	17.25	-14.1999998092651	16.2999992370605	-17	22.3999996185303	0.850000143051147	-27.75	21.5999994277954	-6.59999990463257	0	10.5	19.4499998092651	22.6999998092651	1.45000028610229	-29.7999992370605	-22.2000007629395	9.19999980926514	2.80000019073486	21.7999992370605	0	0	-17.8999996185303	-23.7000007629395	0	8.39999961853027	-21.2000007629395	27	7.80000019073486	-15.7000002861023	23.1000003814697	13.1500000953674	-15.8000001907349	0.849999904632568	0	22.1000003814697	0	0
19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.8999996185303	-9.69999980926514	-13.1999998092651	-37.2999992370605	26.1000003814697	47.7000007629395	40.5999984741211	18	11.0999999046326	14.3999996185303	-7.90000009536743	-16.6000003814697	9.39999961853027	24.2999992370605	15.5	9.60000038146973	16	19.9499998092651	-15.6000003814697	-15.6000003814697	-24.7000007629395	-12.6000003814697	8.80000019073486	18.5	20.25	13	-20.2000007629395	-16.7000007629395	18	12	-16.2000007629395	18.3499994277954	16	-8.40000009536743	16.5	9.80000019073486	8.80000019073486	9.55000019073486	-8.25	20.5	64.3000030517578	0
20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.8999996185303	-12.8000001907349	-10.6000003814697	15.6999998092651	40.0999984741211	32.0999984741211	-11.1000003814697	32.5999984741211	-9.60000038146973	24.6000003814697	15.9000000953674	10	0.300000190734863	-11.1500000953674	-17.2999992370605	-16.1000003814697	11.2999997138977	14.8999996185303	-11.6000003814697	20.5999994277954	19.3999996185303	32.0999984741211	5.10000014305115	22.0499992370605	-23.2999992370605	9.69999980926514	-11.8999996185303	30.25	8.65000009536743	18.5	25	16	-10.8999996185303	8.39999961853027	-16.1500005722046	31.3500003814697	8.65000009536743	-8.39999961853027	11.6000003814697	53.2000007629395	0
21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.5	13.4499998092651	8.69999980926514	23	13.9499998092651	15.5	14	6.64999985694885	-11	7.59999990463257	-9.60000038146973	-9	-12.3000001907349	16.7000007629395	10.8000001907349	-10.5	6.09999990463257	11.6000003814697	-22	-12.3000001907349	-6.60000014305115	14.1999998092651	19.2999992370605	12.1000003814697	12.4499998092651	10	10.6999998092651	7.14999985694885	8.60000038146973	9	10.8499999046326	12.3000001907349	14.3000001907349	8.25	10.3999996185303	-10.8000001907349	11.1999998092651	-7.59999990463257	15.3499999046326	0
22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.5	-19.7000007629395	-31.7999992370605	-15.6000003814697	-33.2999992370605	57.7000007629395	-18.6000003814697	38.0999984741211	27.5	-15.6500000953674	-24.2000007629395	-17.7999992370605	-24.7000007629395	-31.2999992370605	15	23.6000003814697	19	45.1499996185303	17.5	27.25	-42.9000015258789	-9.69999980926514	-6.45000004768372	39.5999984741211	14.8999996185303	28.1000003814697	-19.2000007629395	38.3499984741211	47.2000007629395	-21.7999992370605	-16.6000003814697	25.1000003814697	-18.6000003814697	45.2000007629395	11.3999996185303	24.5	-18.6000003814697	37.0999984741211	0
23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.6000003814697	27.1000003814697	-6.59999990463257	12.5	6.95000004768372	11.1999998092651	-15.6000003814697	10.3999996185303	12	9.79999971389771	10.5	13.5	13.6999998092651	15	8	-10.6000003814697	-22.0999994277954	-8.30000019073486	-14.4499998092651	15	12	11.5	-8.30000019073486	8.89999961853027	-14.8999996185303	11.3000001907349	7.40000009536743	-20.2000007629395	7.80000019073486	10.5500001907349	11	12.3999996185303	18.6999998092651	11.8999996185303	14.5	11.1999998092651	-26.7000007629395	0
24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.1000003814697	-11.6000003814697	12	-9.84999990463257	7.90000009536743	14.3999996185303	14.3999996185303	19.3999996185303	-17.6000003814697	-16.7999992370605	-16.5	8.5	12	10.1999998092651	13.75	9.80000019073486	11.3000001907349	14.6999998092651	-9.60000038146973	12.5999999046326	14	16.75	9.30000019073486	-12.1000003814697	-7.59999990463257	16.7000007629395	11.8499999046326	-8.10000038146973	9.10000038146973	9.39999961853027	-10.4499998092651	-10.6000003814697	16.5	-14.1500000953674	7.90000009536743	-11.3000001907349	0
25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.1999998092651	11.3999996185303	22	-16.2999992370605	27	14.5	10.75	-20.2000007629395	17.7999992370605	-22.4500007629395	-13.6000003814697	12.8499999046326	16	20	-11.8000001907349	21.6000003814697	13.5999999046326	-15.6000003814697	-8.29999995231628	11.1999998092651	-13.1999998092651	14.8999996185303	23.5	-8.34999990463257	12.5	12.5	-11.6000003814697	-14.6000003814697	8.10000038146973	-8.80000019073486	-6.65000009536743	10.5	24.6000003814697	13.5	10.8999996185303	0
26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.5	7.19999980926514	-8.5	-14.6000003814697	-16.3999996185303	14.3999996185303	15.3999996185303	13	10.6999998092651	11.1000003814697	-11.3000001907349	-9.60000038146973	-6.69999980926514	-11.6000003814697	-9.55000019073486	-8.55000019073486	13.1999998092651	-13.1999998092651	-8.60000038146973	-10.5	8.10000038146973	-9.25	14	-19.1000003814697	-17.6000003814697	10.3999996185303	10.3000001907349	-15.3000001907349	11.1999998092651	-20.7999992370605	6.5	-12.75	12.4499998092651	-14.6999998092651	0
27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30.1000003814697	-24.3999996185303	41.2000007629395	24.1000003814697	10.1999998092651	-20.6499996185303	10.3000001907349	-41.4000015258789	-25.7000007629395	-8.84999990463257	31.6000003814697	36.5999984741211	60.7000007629395	24.5	29.0500001907349	-35.7999992370605	10.8499999046326	-21.2000007629395	31.6000003814697	25.5	31.3999996185303	-15.8999996185303	40.0999984741211	46.2000007629395	-22.7000007629395	-17.9000005722046	39.3499984741211	-19.1499996185303	56.7000007629395	7.40000009536743	28.3500003814697	-8.15000009536743	57.2000007629395	0
28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.3000001907349	-23.7000007629395	-25.7000007629395	16	24.1000003814697	32.2999992370605	24.6000003814697	16	11.1999998092651	-18.2000007629395	-17.2999992370605	-9.55000019073486	-14.1999998092651	-11.6000003814697	16.2999992370605	9.69999980926514	9.10000038146973	-14.5	-8.69999980926514	10.3999996185303	14.5	-18.1000003814697	-20.7000007629395	13.3999996185303	-6.5	6.35000014305115	12.3000001907349	-13.8000001907349	8.89999961853027	-12.8999996185303	-12.8999996185303	-12.1999998092651	0
29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	19	-35.9000015258789	-43.9000015258789	11.1999998092651	-19.5	-13.6000003814697	28.5	22	7.90000009536743	36.5999984741211	23.5	30.6000003814697	-25.2999992370605	17	9.89999961853027	27	12.1000003814697	29.1000003814697	-17.5	35.5999984741211	36.5999984741211	-15.1000003814697	-8.60000038146973	20.5	-21.7000007629395	31.1000003814697	17.5	27.8000001907349	-15.2000002861023	35.0999984741211	0
30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18	-37.9000015258789	-52.5	-34.7999992370605	-28.3999996185303	-27.2999992370605	17.5	24.5	17.2999992370605	14	17	22.1000003814697	-28.2000007629395	-8.30000019073486	7.5	13.3499999046326	17	12.3999996185303	-18.3999996185303	33.5999984741211	33.5999984741211	-14.3000001907349	11.8499999046326	18	-15.8000001907349	32.0999984741211	9.80000019073486	20	12	16.8999996185303	0
31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.6999998092651	-11.8999996185303	21.5	38.5999984741211	13	-18.25	-9.60000038146973	-11.1500000953674	-28.2999992370605	-9.10000038146973	-9.75	11.8999996185303	10.5500001907349	4.95000004768372	-20.7000007629395	10.5	7.09999990463257	-9.19999980926514	10.5	-8.10000038146973	5.90000009536743	13.8000001907349	18.5	15	15.6999998092651	10.1999998092651	-10.0500001907349	12.3999996185303	-23.7999992370605	0
32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.6999998092651	-12.6999998092651	34.0999984741211	9.5	-25.25	-29.2999992370605	-20.7000007629395	-35.2999992370605	-18.3999996185303	-13	20	-17.1000003814697	18.3499994277954	-18.6000003814697	9.89999961853027	-14.6000003814697	16.2000007629395	-24.7000007629395	-58.0499992370605	10.3499999046326	13	-11.7999997138977	17	-21.7000007629395	-6.69999980926514	-15.7000002861023	12.3000001907349	-42	0
33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-12.6000003814697	13.5	14	11.3499999046326	-8.90000009536743	12.8000001907349	14	10.1999998092651	-11.3999996185303	14.3000001907349	-15.1999998092651	14.0999999046326	16.2000007629395	-11.1999998092651	-9.60000038146973	16.5	14.3499999046326	16.5	8.80000019073486	-9.30000019073486	-8.95000028610229	11.1000003814697	13.1999998092651	-8.80000019073486	-21.2000007629395	10.8999996185303	-27.5	0
34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-12.1000003814697	20	-15.75	-13.3000001907349	27.1000003814697	18	-11.1999998092651	-26.7000007629395	14.1999998092651	-14.3499999046326	7.30000019073486	-15.6999998092651	8.89999961853027	-19.3999996185303	15.3999996185303	-30.2999992370605	-25.2000007629395	11.5	10.5	-22.7000007629395	12.3999996185303	-34.5499992370605	9.5	-22.2000007629395	10.8000001907349	-14.6999998092651	0
35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.5	-6.09999990463257	33.5	19.5	17.5	11.8999996185303	-19.5	14.5	-12.6000003814697	-9.39999961853027	-16.6000003814697	9.39999961853027	11.5	19	-32.2999992370605	-34.7999992370605	12.5	-7.90000009536743	-14.1999998092651	12	-31.7999992370605	7.19999980926514	-20.7000007629395	7.19999980926514	-11.6999998092651	0
36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.5	24	-15	17.5	20	32.5999984741211	15	18.5	-14.1000003814697	26.6000003814697	7.20000004768372	22.8999996185303	15.8999996185303	-9.5	-10	-10.1500000953674	-12.25	-12.8000001907349	-11.3999996185303	26.6000003814697	-8.39999961853027	-14.25	9.05000019073486	31.1000003814697	0
37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.6999998092651	-13.8000001907349	-28.7000007629395	14.5	26	15	12.3999996185303	-9.10000038146973	22.2999992370605	9.69999980926514	15.5	-9.39999961853027	24.6000003814697	25.6999998092651	-12.6000003814697	11.5	26.6000003814697	-9.69999980926514	26.3000001907349	10	15.5	-7	16	-7.69999980926514
38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.3000001907349	-21.7000007629395	22	-18.6000003814697	10.6999998092651	16.7000007629395	13	30.25	12.3000001907349	-12.6000003814697	-21.2999992370605	22.5	21.5	-11.1000003814697	9.89999961853027	18.5	-11.6999998092651	15.5	8.10000038146973	13.8499999046326	11.1999998092651	8.89999961853027	-10.8000001907349
39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	31.6000003814697	7	-27.7999992370605	-45.9000015258789	35.8499984741211	17.8999996185303	57.4500007629395	9.5	30	-28.75	33.0999984741211	41.5999984741211	-13.8999996185303	18.5	32	-10.8000001907349	53.9500007629395	-5.59999990463257	39.0499992370605	-23.7999992370605	21.2999992370605	-16.1000003814697
