V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81
17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	59.2000007629395	0	57.2000007629395	0	0	0	34.8499984741211	0	-67.3999977111816	0	0	-72.6499977111816	-30.7999992370605	19	23	33.5999994277954	-7.65000009536743	32	1.10000038146973	0	0	15.3999996185303	0	15	0	0	16.6999998092651	0	-3.40000057220459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.3000001907349	7.59999990463257	38.5999984741211	56.2000007629395	47.7000007629395	-14.3999996185303	-36.7999992370605	-43.6500015258789	-78.1999969482422	-47.9000015258789	8.5	32	34.0999984741211	52.7000007629395	-15.6999998092651	16.3999996185303	21.5	-68.0999984741211	-60.5999984741211	23	-26.9500007629395	26.8000001907349	-26.7000007629395	-28.7000007629395	26.8500003814697	-49.5	-10.6000003814697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-51.5	18.5	62.2999992370605	53.7000007629395	-22.7000007629395	-38.3500003814697	-43.9000015258789	-68.1999969482422	-46.9000015258789	-10.1500000953674	32.5999984741211	37.0999984741211	57.7000007629395	-10.3499999046326	20.5	18.3999996185303	-68.0999984741211	-56	25.6000003814697	-22.2999992370605	29.1000003814697	0	-26.7000007629395	35.5999984741211	0	-0.850000143051147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-23.2000007629395	41.7000007629395	43.7000007629395	-18.2000007629395	-26.7000007629395	-33.7999992370605	-66.3499984741211	-41.9000015258789	-36.7999992370605	25.1000003814697	29.3500003814697	65.8000030517578	18	18.7999992370605	7.59999990463257	-62.5999984741211	-46.9000015258789	34	-30.2999992370605	16.4499998092651	-26.2000007629395	-27.2999992370605	28.1000003814697	-54.25	10.3000001907349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-12.3000001907349	23.8000001907349	-35.7999992370605	-25.2000007629395	-26.7000007629395	-68.0999984741211	-43.1500015258789	-53.5	7.69999980926514	-23.1499996185303	64.3000011444092	30.1000003814697	20.5	-11.3999996185303	-51	-60.0999984741211	31	-20	18.8999996185303	0	-16.3500003814697	27.1000003814697	-64.0999984741211	18.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.5	-24.7000007629395	-12.3000001907349	-9.10000038146973	-62.0999984741211	-47.4000015258789	-55.5	-15.8000001907349	-24	62.7999992370605	31.6000003814697	20.5	-6	-50	-55	25.1000003814697	-11.8999996185303	15.8999996185303	-16.1000003814697	-14.3000001907349	28.1000003814697	-33.6499996185303	10.6999998092651	-26.9500007629395	18.3999996185303	-18.2999992370605	38.5999984741211	37.0999984741211	-7.69999980926514	12	-21.7000007629395	-23	-13.1500000953674	14.5	-14.9499998092651	-16.6000003814697	19.5	-34.5499992370605	8.59999990463257	-11.8000001907349	34.0999984741211	34.5999984741211	18.5	27.6000003814697	13	-23.7000007629395	-36.0499992370605	-21.2999992370605	18.1499996185303	-23.2999992370605	18.3500003814697	14.0499997138977	12.8999996185303	13.5	19.2999992370605	-10.1000003814697	-26.7000007629395	-38.9000015258789	-61.3499984741211
24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-12.75	25.8999996185303	41.5999984741211	20.5	-52	-41.9000015258789	-14.8500003814697	37.5999984741211	41.6499996185303	-9.80000019073486	-22.3000001907349	11.8000001907349	25.1000003814697	24.6000003814697	8.55000019073486	25.1000003814697	-11.6000003814697	-11.3000001907349	23	-7.69999980926514	28.6000003814697	10.1999998092651	23.8000001907349	-9.60000038146973	-9	28.6000003814697	19	21.75	-8.5	-19.7000007629395	8.39999961853027	15.8000001907349	11.1999998092651	0	-15.1000003814697	16.5	-27.2000007629395	9.19999980926514	-16.7999992370605	34.0999984741211	26.6000003814697	24.5	31.5499992370605	14.5	-21.7000007629395	-25.2999992370605	-17.9999995231628	-23.7000007629395	-17.2999992370605	14	20.5500001907349	13.3999996185303	12	19.5	0	-34.2999992370605	-34.2999992370605	-49.7000007629395
25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.1000003814697	10.8999996185303	-10.1999998092651	-57	-36.7999992370605	-14.6000003814697	49.2000007629395	33.0999984741211	-24.2000007629395	-28.25	10.8999996185303	29.1000003814697	39.5999984741211	8.10000038146973	26.6000003814697	-17.1000003814697	-8.80000019073486	32.0999984741211	-20.7000007629395	31.6000003814697	12.3999996185303	34.5999984741211	-10.3000001907349	14	-15.8999996185303	31.3500003814697	27.5	15.8999996185303	-18.9000005722046	12.6999998092651	15.6999998092651	8.80000019073486	17.3999996185303	10.6500000953674	-17.2000007629395	-18	-16.1500005722046	-15.3000001907349	24.8000001907349	38.5999984741211	33.5999984741211	38.5999984741211	14.1000003814697	-15.6000003814697	-15.1500000953674	-6	11	-12.6999998092651	10.3999996185303	19.4499998092651	-9.39999961853027	6.69999980926514	13.6999998092651	-15.6000003814697	-23.8999996185303	-35.7999992370605	-45.9000015258789
26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.1000003814697	-9.30000019073486	-46.9000015258789	-50	-25.2999992370605	-8.5	25.6000003814697	-14.8999996185303	-28.7000007629395	11.3999996185303	13	18	-12.6999998092651	21.1000003814697	-13.6000003814697	15	21.25	-14.6999998092651	-11.1000003814697	9.80000019073486	20.9499998092651	-10.0500001907349	19.2999992370605	7.80000019073486	19.5	11.5	11.5	-20.2000007629395	7.59999990463257	-11.6999998092651	-7.5	-12.5	-9.19999980926514	-15.6000003814697	9.15000009536743	-16.6000003814697	-18.6000003814697	16.5	34.7999992370605	37.0999984741211	25.5	9.94999980926514	7.5	-10.3499999046326	26.6000003814697	16.25	-15.9999995231628	12.1999998092651	-11.4499998092651	-19.7000007629395	-20.2000007629395	-11.6500000953674	-11.0500001907349	-17.0500001907349	-41.4000015258789	-27.4500007629395
27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.6000003814697	-35.2999992370605	-13.1999998092651	-15.6000003814697	35.0999984741211	-20.7000007629395	-19.2999992370605	-38.9000015258789	-9.19999980926514	51.7000007629395	38.5999984741211	-19.7000007629395	43.2000007629395	-15.1999998092651	-14.1999998092651	27.6000003814697	-25.2999992370605	48.7000007629395	14.6999998092651	30.6000003814697	12.8999996185303	25.6000003814697	-29.7999992370605	22.5	19.6999998092651	10.5	19.2999992370605	22.5	20	-7.40000009536743	29.0500001907349	15.5	-28.5	22.7999992370605	-7.30000019073486	-29.2999992370605	-18.6000003814697	13.8000001907349	21.75	13.5	19	8	21.1499996185303	15.5	-7.19999980926514	13	-16.7999992370605	10.1000003814697	13.8000001907349	-9.19999980926514	-12.6999998092651	40.0999984741211	17	18.9499998092651	23.5
28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.5	22.3999996185303	9.80000019073486	-32.2999992370605	25	50.2000007629395	18.7999992370605	12.5	-7.09999990463257	8.80000019073486	-12.6000003814697	14	-6.5	11	25.3000001907349	-9.10000038146973	-10.1000003814697	10.5500001907349	15	11.8000001907349	14.8000001907349	-11.8999996185303	-17.25	-33.7999992370605	14.3000001907349	-9.60000038146973	-12.25	-37.3500003814697	-9	-19.2000007629395	-10.3000001907349	17	17.5	27.4499998092651	14.2999997138977	-8.69999980926514	14	19.4499998092651	8.69999980926514	-10.1000003814697	12.3000001907349	-16.6000003814697	-11.6999998092651	-13.6999998092651	-16.2000007629395	16.7000007629395	10.25	-12.4500002861023	-16.1000003814697	-8.20000028610229	-21.2000007629395	10.8000001907349	-19.6000003814697	23.5
29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.5	-17.7999992370605	-18.2000007629395	-60.0999984741211	-15.6000003814697	-32.7999992370605	15.5	45.2000007629395	47.2000007629395	-21.7000007629395	48.2000007629395	8	13.8999996185303	33.0999984741211	-22.2999992370605	36.5999984741211	13.3000001907349	47.2000007629395	10.1500000953674	42.0499992370605	-43.9000015258789	10	37.5999984741211	12	29.1000003814697	20.9499998092651	30.6000003814697	12.1999998092651	26.6000003814697	10.8999996185303	-39.9000015258789	15.2999997138977	-22.8499994277954	-12.5	10.6999998092651	-11.7000002861023	-11.8000001907349	10.9499998092651	18.4499998092651	-9.80000019073486	11.1000003814697	12.1999998092651	12.1999998092651	20.25	-15.6999998092651	28.6000003814697	31.1000003814697	26.6000003814697	10.9499998092651	-15.3000001907349	6.09999990463257	11.5	-20.7000007629395
30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.5	12.6999998092651	-27.7999992370605	-18.2000007629395	-25.7000007629395	20	34.0999984741211	35.5999984741211	-11.1999998092651	37.0999984741211	11.1999998092651	25.5500001907349	30.1000003814697	-16.6000003814697	25.1000003814697	12	31.5	-12.5	29.6000003814697	-26.7999992370605	12.6999998092651	15.8000001907349	7.90000009536743	8.20000004768372	15.5	-9.25	11.6999998092651	12.3000001907349	26.1000003814697	-0.25	29.1000003814697	-9.60000038146973	16.9499998092651	14.8000001907349	-15.1000003814697	-19.7000007629395	-15.6000003814697	8.60000038146973	10.3000001907349	13.8999996185303	-7.69999980926514	10.1000003814697	20.5	10.8999996185303	14.1999998092651	7.19999980926514	-7.5	-11.5	-9.60000038146973	-10.1000003814697	13.5	16.3999996185303
31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29.6000003814697	-42.9000015258789	-52	-57	25.6000003814697	51.7000007629395	56.2000007629395	-15.1000003814697	47.7000007629395	-20.7000007629395	15.8999996185303	37.5499992370605	-24.25	44.7000007629395	19.3999996185303	50.7000007629395	12.6999998092651	28.1000003814697	-37.4000015258789	29.6000003814697	46.2000007629395	-6.69999980926514	-13.4500002861023	27.1000003814697	40.5999984741211	-11.4500002861023	45.2000007629395	40.5999984741211	-22.7999992370605	33.5999984741211	-21.2999992370605	-13.0499997138977	-23.2000007629395	-26.0499992370605	-13.6000003814697	6.80000019073486	23.3999996185303	-15.6000003814697	38.8499984741211	16.5	-11.1499996185303	7.90000009536743	-9.89999961853027	12.4499998092651	14.6000003814697	11.8500003814697	-17.2000007629395	20.5	18.8999996185303	47.7000007629395	58.7000007629395
32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.5	32.5999984741211	13.5	5.90000009536743	-36.7999992370605	-35.2999992370605	10.3999996185303	-28.7999992370605	8.10000038146973	-12.1000003814697	-15.8000001907349	17.2999992370605	-32.7999992370605	9.69999980926514	-23.25	14.5	-17.7000007629395	21	-16.7999992370605	-32.7999992370605	-6.40000009536743	-31.8499994277954	-40.9000015258789	-26.9500007629395	-19.7000007629395	-31.8499994277954	-7.5	28	9.5	13.1999998092651	13.0500001907349	-11.8000001907349	-10.6999998092651	-24.7000007629395	-17.9000005722046	-20.5	13	10.5	-7.19999980926514	-12.6000003814697	-26.9500007629395	24.8499994277954	-41.1500015258789	-37.9000015258789	-46.4000015258789	-7.19999980926514	-10.2999997138977	14.3000001907349	34.0999984741211	69.3000030517578
33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-12.8000001907349	16.8999996185303	13	-42.4000015258789	-32.7999992370605	17.5	-37.0499992370605	11.8999996185303	-23.7000007629395	-34.7999992370605	12.3999996185303	-37.8500003814697	11.8999996185303	-38.7999992370605	14.8499999046326	-22.7000007629395	22.5	-22.2000007629395	-34.1000003814697	11.1999998092651	-12.6999998092651	-15.3000001907349	10.1500000953674	16.9499998092651	-29.75	-25.25	9.30000019073486	-22.2000007629395	12.5	9	13	-16.6000003814697	-16.1000003814697	-13.3000001907349	11.6999998092651	18.7999992370605	-20.2000007629395	-9.59999990463257	13.8000001907349	-27.7999992370605	8.89999961853027	-15.5499997138977	-18.1000003814697	-18.2500004768372	13	27.1000003814697	19	-28.0999994277954	0
34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.3999996185303	-10.3000001907349	-54	-50.5	13.5	-32.2999992370605	12.5	-16.4000005722046	-25.25	14.3999996185303	-44.5	11.3000001907349	-36.0499992370605	15.8999996185303	-26.2999992370605	21.8999996185303	-24.7000007629395	-17.6000003814697	8.80000019073486	-15.6000003814697	-17.6999998092651	-18.6000003814697	-10.6000003814697	-34.7999992370605	-25.8999996185303	15.8000001907349	-18.7000007629395	10.3999996185303	14.4000000953674	22.1000003814697	10.8999996185303	-16.1500005722046	-10.3000001907349	10.5	-8.10000038146973	-20.2999992370605	-14.1000003814697	11.8999996185303	-15.6999998092651	8.69999980926514	-12.9000000953674	11.1000003814697	16.75	9.5	-17.4500007629395	-11.1000003814697	8.19999980926514	0
35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.6000003814697	-23.7999992370605	-38.8500003814697	11.5	8.75	9	-21.2000007629395	16	10.3999996185303	13.1500000953674	10.1500000953674	8.5	11.8000001907349	12	10.5	13.8999996185303	8.80000019073486	10	10.1999998092651	13	-9.10000038146973	7.85000014305115	11.3499999046326	11	11.1000003814697	16.8999996185303	11.3999996185303	-6.09999990463257	-6.30000019073486	18	16.2999992370605	12	11	-15.3999996185303	-13.6000003814697	-6.84999990463257	11.8999996185303	15.5	11.8000001907349	-10.3499999046326	-16.6000003814697	-12.3999996185303	-11.1999998092651	8.10000038146973	-8.39999961853027	-11.75	0
36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.6000003814697	16.7000007629395	11.5	51.2000007629395	-17.6000003814697	-30.3499994277954	54.2000007629395	-29.7999992370605	54.7000007629395	18.2999992370605	42.7000007629395	24.9499998092651	44.2000007629395	-47.4000015258789	30.6000003814697	32.5999984741211	13.8000001907349	41.2000007629395	25.8000001907349	27.6000003814697	17.5	32.5999984741211	34.8499984741211	-36.9000015258789	20.8999996185303	-20.7000007629395	-22.2000007629395	-21.7000007629395	8.19999980926514	19.5	29.8000001907349	32.5999984741211	20	27.1000003814697	25.3999996185303	-12.25	12.1999998092651	-9.75	29.1000003814697	11.6500000953674	12.0999999046326	12.3000001907349	31.6000003814697	9.19999980926514	-29.0499992370605	0
37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28.6000003814697	-14.6999998092651	49.6499996185303	-17.6000003814697	-16.2000007629395	43.2000007629395	-29.7999992370605	54.7000007629395	13.5	56.7000007629395	20.5	41.9500007629395	-37.4000015258789	20	43.7000007629395	13.6999998092651	30.6000003814697	18.2999992370605	24.6000003814697	12	39.0999984741211	26.8000001907349	-19.6000003814697	27	-19.2000007629395	-13.8000001907349	-29.7999992370605	-18.4500007629395	19.5	24.1000003814697	29.6000003814697	-15.8999996185303	30.5500001907349	12.8000001907349	-1.00000023841858	12.6999998092651	-15.8999996185303	25.1000003814697	35.7999992370605	33.5999984741211	13.4499998092651	20.5	13.3999996185303	28.1000003814697	0
38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.5	-16.7000007629395	-17.2000007629395	-25.7000007629395	-12.6999998092651	17.3999996185303	-14.75	9.89999961853027	-14.9500002861023	11.1999998092651	-12	15.8000001907349	-6.95000004768372	-16.7000007629395	-7.54999995231628	-13	-12.6000003814697	-16.1000003814697	-11.8000001907349	-19.7000007629395	-15.8000001907349	14.3999996185303	9.69999980926514	9.80000019073486	14.3000001907349	9.89999961853027	7.90000009536743	9.75	-14.3999996185303	-15.6999998092651	11.6500000953674	13.25	13.5	6.19999980926514	8.30000019073486	13	-8.25000023841858	6.25	10.9499998092651	11.3000001907349	-6.5	7.40000009536743	13	0
39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.6000003814697	-16.3999996185303	39.5999984741211	46.0999984741211	-32.7999992370605	47.2000007629395	14.8000001907349	18.5	7.80000019073486	32.5999984741211	-28.7999992370605	19.5	23.75	15	38.5499992370605	21.9499998092651	32.4500007629395	25.1000003814697	35.5999984741211	29.3500003814697	-25.75	28.1000003814697	-26.7000007629395	-29.7999992370605	-31.2999992370605	13	34.5	23	24.5	20.8999996185303	25	-14.8000001907349	14.3999996185303	27.1000003814697	-7	31.6000003814697	34.5999984741211	27.5	17.4500007629395	34.2000007629395	10.8499999046326	-9.54999971389771	0
40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10	41.7000007629395	-16.3999996185303	-18.6000003814697	-28.7000007629395	9.69999980926514	-16.6000003814697	10.1000003814697	-13.6000003814697	13.5	-6.90000009536743	-8.00000023841858	9.10000038146973	7.40000009536743	8.69999980926514	-6.90000009536743	10	-13.8000001907349	-12.3000001907349	8.89999961853027	-13.3000001907349	10.5	12.3999996185303	11	-7.69999980926514	-9.30000019073486	-7.09999990463257	8.5	5.59999990463257	8.80000019073486	9.5	9.30000019073486	11.3999996185303	10	-14.8000001907349	-9.69999980926514	10.8999996185303	12.4000000953674	-12.6000003814697	12	8.19999980926514	0
41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-17.6000003814697	-29.7999992370605	-42.4000015258789	-42.9000015258789	-7.80000019073486	14	8.30000019073486	10.1999998092651	10.8000001907349	10.6999998092651	35	10.1000003814697	23.1000003814697	14.8999996185303	15	13.6999998092651	24.1000003814697	23.5500001907349	9.65000009536743	-16.9000005722046	-15.6000003814697	-24.7000007629395	-13.1500000953674	11.3000001907349	-20.7000007629395	12.0500001907349	23.1000003814697	23.8500003814697	11	-8.69999980926514	16.3999996185303	24.5	-14.6000003814697	14.6999998092651	-8.85000038146973	0	-12.8999996185303	29.5	13.9499998092651	24.8000001907349	0
