chr11	128515001	128765000	65
chr11	129940001	130190000	65
chr12	1590001	1850000	66
chr12	6135001	6975000	67
chr12	11645001	11895000	68
chr12	24795001	25075000	69
chr12	31585001	31965000	70
chr12	48680001	49015000	71
chr12	49015001	49270000	72
chr12	51820001	52075000	73
chr12	53180001	53505000	74
chr12	54185001	54435000	75
chr12	55705001	56730000	75
chr12	56730001	56755000	76
chr12	57045001	57945000	76
chr12	64400001	64690000	77
chr12	68585001	68835000	78
chr12	89150001	89400000	79
chr12	95990001	96240000	80
chr12	98395001	98650000	81
chr12	104455001	104755000	82
chr12	110445001	110700000	83
chr12	111355001	111605000	84
chr12	112970001	113240000	85
chr12	121785001	122090000	86
chr12	124745001	125000000	87
chr12	131960001	133275309	88
chr13	30355001	30745000	89
chr13	45300001	45550000	90
chr13	48220001	48585000	91
chr13	75390001	75640000	92
chr13	94320001	94605000	93
chr13	99175001	99510000	94
chr13	109645001	109820000	95
chr13	110470001	110720000	96
chr14	20330001	20685000	97
chr14	20970001	21530000	98
chr14	22470001	23325000	99
chr14	24090001	24445000	100
chr14	35120001	35410000	101
chr14	49580001	50070000	102
chr14	61455001	61705000	103
chr14	68245001	68820000	104
chr14	73710001	73960000	105
chr14	74875001	75345000	106
chr14	76900001	77150000	107
chr14	92505001	92800000	108
chr14	95440001	95715000	109
chr14	100060001	100310000	110
chr14	104640001	105565000	111
chr15	22785001	23045000	112
chr15	31200001	31450000	113
chr15	34035001	34370000	114
chr15	39915001	40955000	115
chr15	55190001	55410000	116
chr15	74750001	75205000	117
chr15	84565001	84815000	118
chr15	90000001	90270000	119
chr15	90775001	91025000	119
chr15	92800001	93090000	119
chr15	99395001	99645000	120
chr15	101085001	101335000	121
chr16	27165001	27435000	122
chr16	28785001	29035000	123
chr16	29590001	30100000	123
chr16	30350001	31205000	124
chr16	34570001	34750000	125
chr16	48315001	48625000	126
chr16	52980001	53230000	127
chr16	56855001	57190000	128
chr16	57445001	57740000	129
chr16	66195001	66505000	130
chr16	66505001	66755000	130
chr16	66755001	68375000	131
chr16	70250001	70530000	132
chr16	74980001	75655000	133
chr16	81430001	81845000	134
chr16	84495001	84745000	135
chr16	85750001	86000000	136
chr16	88425001	90085000	137
chr17	4700001	5000000	138
chr17	7010001	8250000	139
chr17	9960001	10210000	140
chr17	28640001	29295000	141
chr17	29560001	29810000	142
chr17	45050001	45495000	143
chr17	49675001	49925000	144
chr17	56590001	57845000	145
chr17	57845001	58355000	145
chr17	63600001	63850000	146
chr17	64260001	64510000	147
chr17	68195001	68515000	148
chr17	81285001	81535000	149
chr18	265001	520000	150
chr18	13215001	13630000	151
chr18	31915001	32165000	152
chr18	48770001	49065000	153
chr18	50805001	51200000	154
chr18	55315001	55595000	155
chr18	59750001	60005000	156
chr18	63095001	63450000	157
chr18	70200001	70500000	158
chr18	74385001	74635000	159
chr19	485001	2040000	160
chr19	2040001	2335000	160
chr19	8305001	8615000	161
chr19	10085001	10785000	161
chr19	10785001	11385000	161
chr19	12665001	13210000	161
chr19	13730001	14695000	161
chr19	33140001	33390000	162
chr19	39310001	39560000	163
chr19	41260001	42560000	163
chr19	43435001	43785000	163
chr19	48245001	48995000	164
chr19	49440001	49690000	165
chr19	54135001	54465000	166
chr19	55250001	55680000	166
chr19	57275001	58617616	166
chr2	8225001	8585000	167
chr2	8585001	8690000	168
chr2	9535001	9805000	169
chr2	9805001	10450000	170
chr2	16600001	16850000	171
chr2	17730001	17980000	171
chr2	31045001	31335000	172
chr2	42945001	43235000	173
chr2	45610001	45865000	174
chr2	46915001	47180000	175
chr2	54490001	54725000	176
chr2	55010001	55285000	176
chr2	64635001	65440000	177
chr2	68625001	68875000	178
chr2	70040001	70305000	179
chr2	72885001	73290000	180
chr2	73925001	74960000	181
chr2	84820001	85070000	182
chr2	85325001	85620000	183
chr2	96140001	96340000	184
chr2	101220001	101480000	185
chr2	109120001	109370000	186
chr2	112540001	112845000	187
chr2	121525001	121775000	188
chr2	127115001	127900000	189
chr2	130720001	131160000	190
chr2	134095001	134345000	191
chr2	135980001	136260000	191
chr2	144330001	144715000	192
chr2	152335001	152720000	193
chr2	177210001	177395000	194
chr2	181295001	181545000	195
chr2	196045001	196295000	196
chr2	197255001	197520000	196
chr2	200810001	201270000	197
chr2	218200001	218415000	198
chr2	219160001	219605000	199
chr2	227300001	227550000	200
chr2	231460001	231720000	201
chr2	233055001	233390000	202
chr2	237470001	237720000	203
chr2	241605001	241885000	204
chr20	285001	545000	205
chr20	3750001	4175000	206
chr20	17500001	17975000	207
chr20	19755001	20025000	207
chr20	23080001	23365000	208
chr20	31050001	31080000	209
chr20	31500001	31750000	210
chr20	31750001	32825000	211
chr20	45855001	46030000	212
chr20	49910001	50195000	213
chr20	57345001	57595000	214
chr20	58880001	59130000	214
chr21	28990001	29310000	215
chr21	33195001	33545000	216
chr21	34805001	35055000	217
chr21	44795001	45045000	218
chr22	36280001	36530000	219
chr22	50185001	50550000	220
chr3	4970001	5225000	221
chr3	9645001	10140000	222
chr3	10140001	10445000	222
chr3	12645001	13425000	223
chr3	23735001	23995000	224
chr3	25545001	25795000	224
chr3	30510001	30760000	225
chr3	32235001	32580000	225
chr3	36875001	37245000	226
chr3	39105001	39420000	227
chr3	42485001	42805000	228
chr3	48425001	50630000	229
chr3	51940001	52540000	229
chr3	53025001	53275000	230
chr3	58235001	58495000	231
chr3	66365001	66615000	232
chr3	69010001	69395000	233
chr3	101675001	101945000	234
chr3	119235001	119500000	235
chr3	129115001	129630000	236
chr3	183095001	183705000	237
chr3	184130001	184380000	238
chr3	184380001	184815000	239
chr3	186770001	187035000	240
chr3	194485001	194740000	241
chr3	194740001	197965000	241
chr4	6640001	7070000	242
chr4	8190001	8480000	243
chr4	9960001	10210000	243
chr4	17510001	17815000	244
chr4	26745001	26995000	245
chr4	37680001	38090000	246
chr4	48105001	48345000	247
chr4	70685001	71000000	248
chr4	82890001	83575000	249
chr4	86890001	87140000	250
chr4	87835001	88085000	251
chr4	138945001	140255000	252
chr4	143180001	143520000	253
chr4	153420001	153665000	254
chr4	165110001	165330000	255
chr4	169005001	169295000	256
chr4	173165001	173420000	257
chr4	184340001	184560000	258
chr5	10245001	10865000	259
chr5	14140001	14940000	260
chr5	42945001	43195000	261
chr5	54505001	54755000	262
chr5	69090001	69375000	263
chr5	80060001	80275000	264
chr5	95715001	95965000	265
chr5	98765001	99040000	266
chr5	100660001	100910000	266
chr5	119225001	119475000	267
chr5	126710001	127035000	268
chr5	132255001	132510000	269
chr5	133845001	134930000	270
chr5	135205001	135460000	271
chr5	138330001	138580000	272
chr5	139270001	139750000	272
chr5	140105001	140715000	273
chr5	141475001	141725000	274
chr5	141725001	142765000	274
chr5	151050001	151260000	275
chr5	154750001	154945000	276
chr5	158745001	159110000	277
chr5	160095001	160510000	278
chr5	170245001	170495000	279
chr5	172000001	172285000	280
chr5	172640001	172765000	281
chr5	172765001	172985000	281
chr5	176360001	176650000	282
chr5	177295001	177555000	283
chr6	2760001	3165000	284
chr6	13255001	13720000	285
chr6	24665001	25060000	286
chr6	26020001	26290000	287
chr6	26290001	26665000	287
chr6	27655001	27905000	287
chr6	30485001	30785000	288
chr6	31540001	31840000	289
chr6	32835001	33455000	289
chr6	36540001	36790000	290
chr6	36790001	37825000	290
chr6	41700001	42055000	291
chr6	42740001	44270000	292
chr6	52280001	52675000	293
chr6	63570001	63640000	294
chr6	71245001	71500000	295
chr6	73410001	73660000	295
chr6	85445001	85695000	296
chr6	105785001	106130000	297
chr6	116250001	116685000	298
chr6	125745001	125995000	299
chr6	137750001	138000000	300
chr6	142665001	142950000	301
chr6	144060001	144355000	301
chr6	154125001	154375000	302
chr6	158640001	158800000	303
chr6	158800001	159110000	303
chr6	159690001	159990000	304
chr7	2350001	2880000	305
chr7	5395001	5700000	306
chr7	6005001	6370000	307
chr7	6370001	6640000	308
chr7	36150001	36400000	309
chr7	38150001	38400000	310
chr7	43865001	44130000	311
chr7	44790001	45040000	312
chr7	47430001	47680000	313
chr7	50200001	50260000	314
chr7	50260001	50455000	314
chr7	55885001	56135000	315
chr7	74080001	74330000	316
chr7	81660001	81910000	317
chr7	92525001	92840000	318
chr7	99315001	99565000	319
chr7	100080001	100895000	320
chr7	121160001	121410000	321
chr7	121410001	121445000	322
chr7	128020001	128535000	323
chr7	138975001	140700000	324
chr7	148880001	149150000	325
chr7	150970001	151255000	326
chr7	155200001	155495000	327
chr8	1745001	2010000	328
chr8	2010001	2260000	328
chr8	11455001	11905000	329
chr8	21895001	22440000	330
chr8	22440001	22720000	331
chr8	22970001	23565000	331
chr8	27255001	27515000	332
chr8	37520001	38755000	333
chr8	38755001	39005000	334
chr8	41485001	43170000	335
chr8	53840001	54175000	336
chr8	55770001	56080000	336
chr8	60650001	61025000	337
chr8	79665001	81045000	338
chr8	81045001	81295000	338
chr8	89755001	90010000	339
chr8	94820001	95275000	340
chr8	96745001	96995000	341
chr8	102650001	102870000	342
chr8	102870001	102900000	343
chr8	120620001	120870000	344
chr8	122775001	123075000	344
chr8	125400001	125650000	345
chr8	127730001	128055000	346
chr8	129410001	129685000	346
chr8	130200001	130450000	347
chr8	132975001	133585000	348
chr8	133585001	133660000	349
chr8	140420001	140670000	350
chr8	140945001	141210000	350
chr8	141210001	141460000	350
chr9	6410001	6760000	351
chr9	27430001	27680000	352
chr9	33000001	33300000	353
chr9	35600001	35850000	354
chr9	36990001	37490000	355
chr9	70395001	70645000	356
chr9	92960001	93210000	357
chr9	98975001	99225000	358
chr9	104745001	105010000	359
chr9	105010001	105265000	359
chr9	114345001	114620000	360
chr9	120690001	120940000	361
chr9	127770001	128130000	362
chr9	128130001	129895000	363
chr9	131225001	131745000	364
chr9	134135001	134490000	365
chr9	135885001	137635000	366
chrX	12860001	13110000	367
chrX	107605001	107780000	368
chrX	119605001	119875000	369
chrX	123730001	123980000	370
chrX	129735001	130175000	371
chrX	148265001	148580000	372
chrX	153720001	154025000	373
chrX	154310001	154560000	373
