chr	start	end	log2FC	p-value
chr1	121590001	122500000	-9.59642883330499	0.815930302195965
chr1	122500001	124935000	-10.9233044497034	0.925021088458393
chr1	124935001	125185000	-0.0610712907467273	0.275086067316593
chr1	125185001	125255000	-6.18201418202997	0.308978410083806
chr1	125255001	128135000	-11.0820267625455	0.931983557267814
chr1	128135001	130635000	-10.9231951271416	0.908954405574529
chr1	130635001	130825000	-7.57865964207727	0.525968972785346
chr1	130825001	131160000	-8.17747323452908	0.634026368530507
chr1	131160001	133135000	-10.5982320365024	0.922001709137467
chr1	133135001	133325000	-7.33987012507897	0.538962792331063
chr1	133325001	133660000	-8.11365328153987	0.643041675610479
chr1	133660001	135635000	-10.5130019227145	0.905997505790164
chr1	135635001	135825000	-7.58004899097604	0.503949975126196
chr1	135825001	136160000	-8.23737065783111	0.651996587461013
chr1	136160001	138135000	-10.6109051087069	0.896946902113839
chr1	138135001	138325000	-7.33808094860248	0.54203738487801
chr1	138325001	138660000	-8.05552794441201	0.645958145215287
chr1	138660001	140825000	-10.7334056851107	0.908956106330098
chr1	140825001	141160000	-8.25355036774771	0.640938335237077
chr1	141160001	143180000	-10.6697951941363	0.923018384167865
chr1	143180001	143430000	2.37204077847042	0.00576381828333539
chr1	143430001	145805000	-3.20899683971862	0.895368591317787
chr1	145805001	146055000	2.34114488051369	0.0109795869309353
chr1	146055001	147075000	-1.9741499062413	0.686576174241372
chr1	147075001	147930000	-0.0204151006756445	0.3215279068294
chr1	147930001	149755000	-2.26725851928441	0.799881903242984
chr1	149755001	149830000	-6.15572466966653	0.332022305283105
chr1	149830001	150635000	1.17551612612515	0.080490817126197
chr1	150635001	150970000	-0.613807813948877	0.36501678081359
chr1	150970001	151350000	1.91786757532994	0.0140144257288932
chr1	151350001	152070000	0.479387971775281	0.193575152045885
chr1	152070001	153355000	-1.76750677510897	0.717804650757325
chr1	153355001	153995000	1.95437581295869	0.0126399897048747
chr1	153995001	154935000	0.0641965278977605	0.295370305597143
chr1	154935001	155330000	2.92432355633863	0.000366810015373975
chr1	155330001	156485000	0.833621143933756	0.13121600020884
chr1	156485001	156770000	2.08859038265572	0.0158617410975326
chr1	156770001	159825000	-0.658648311546919	0.60178118193668
chr1	159825001	160980000	0.922079394554566	0.117663215420606
chr1	160980001	161230000	2.86232143058307	0.00481673052022735
chr1	161230001	161545000	1.02363930148483	0.124493653155989
chr1	161545001	165630000	-1.04508087606223	0.729406394088658
chr1	165630001	165890000	1.36617524842005	0.0557994984278698
chr1	165890001	167545000	-0.555526926452294	0.495748044361161
chr1	167545001	167755000	2.65995346529483	0.00220846588819767
chr1	167755001	167805000	2.4734786711423	0.0153610339976098
chr1	167805001	174165000	0.251405774911405	0.285148535173408
chr1	174165001	178925000	-0.324658751833418	0.505255710541011
chr1	178925001	180910000	0.465299151741646	0.216948798355166
chr1	180910001	181160000	2.92681641050406	0.000270644700267386
chr1	181160001	183470000	-0.279370325543406	0.448519797290406
chr1	183470001	183960000	1.22453065708138	0.063570270638417
chr1	183960001	185350000	0.464509902718454	0.214709704529812
chr1	185350001	187130000	-0.113994842631133	0.39258269381877
chr1	187130001	188020000	-0.818287772892527	0.522750337114768
chr1	188020001	192105000	-11.5984733826451	0.948019093716267
chr1	192105001	192805000	-0.949438675058099	0.50287307506763
chr1	192805001	193125000	1.67965720269281	0.0274074756629143
chr1	193125001	197140000	-3.32039327786379	0.933797274201442
chr1	197140001	200865000	0.146429605423775	0.321323480865499
chr1	200865001	202805000	1.42871483401271	0.0361709286720978
chr1	202805001	202950000	1.49469376713024	0.0391976054532248
chr1	202950001	203330000	1.94935643814555	0.010023224707658
chr1	203330001	204340000	0.202514336670434	0.276809346139328
chr1	204340001	204590000	1.74276526356885	0.0400770909260438
chr1	204590001	206120000	0.57456584986383	0.189375748965296
chr1	206120001	206455000	-1.57931412880068	0.49509645584077
chr1	206455001	206720000	2.54231939290514	0.00241007338730448
chr1	206720001	206975000	0.265170594383955	0.218220918437182
chr1	206975001	209615000	-0.597678816958318	0.56623995518163
chr1	209615001	209890000	2.35411146189066	0.00723624027664438
chr1	209890001	211255000	-1.39081530920433	0.665107164255238
chr1	211255001	213055000	1.43831405492762	0.0329342577177533
chr1	213055001	220870000	-0.770522347937501	0.733354611908495
chr1	220870001	221170000	1.47448554180755	0.0527334734751715
chr1	221170001	225420000	0.160383740045486	0.324217280301885
chr1	225420001	226740000	1.43705604171639	0.0410790649172091
chr1	226740001	226970000	0.608781070358446	0.146637001201949
chr1	226970001	234475000	-0.0544863911859752	0.432415966539009
chr1	234475001	235015000	2.13682713811867	0.00661351669722565
chr1	235015001	235810000	0.465285966114262	0.211076088382448
chr1	235810001	235860000	-6.2471845808459	0.240991260919376
chr1	235860001	236060000	2.41598211749942	0.00387794826958765
chr1	236060001	236165000	1.51302647047811	0.0533023978621356
chr1	236165001	241515000	-1.01425832272793	0.759859971652782
chr1	241515001	241850000	1.4636667585177	0.0505094926441327
chr1	241850001	244650000	0.17517795677993	0.311334475621056
chr1	244650001	244975000	1.53293132878264	0.0459251555152251
chr1	244975001	246565000	-1.34810268244152	0.681292837590013
chr1	246565001	246930000	1.22247273698138	0.0693258147470184
chr1	246930001	247455000	2.05066583643532	0.00978470444284951
chr1	247455001	248710000	-1.09629820255811	0.606697805705259
chr1	248710001	248956422	2.82082905011345	0.00198338352313387
chr2	1	1585000	-0.862544847300489	0.577509034268308
chr2	1585001	1835000	1.50718212745112	0.0565204912210135
chr2	1835001	3375000	-0.630104748882641	0.537620117281383
chr2	3375001	3670000	1.77570450993401	0.0228765794490146
chr2	3670001	6760000	-1.38069464564694	0.756524976079871
chr2	6760001	7075000	1.28606449999788	0.0618263170457424
chr2	7075001	8225000	-1.67108860039369	0.687854359274019
chr2	8225001	8585000	2.21697853663493	0.0084869872664205
chr2	8585001	8690000	1.41084059161724	0.0450461766461524
chr2	8690001	9135000	-0.337201310567993	0.332415015606795
chr2	9135001	9535000	1.1333682317636	0.080946375539255
chr2	9535001	9805000	2.5094088230704	0.00318794640525222
chr2	9805001	10450000	1.55469647121838	0.0352063700675362
chr2	10450001	12865000	0.727601520145381	0.139171531021092
chr2	12865001	16600000	-1.39134103098262	0.810669414758709
chr2	16600001	16850000	2.18741458822625	0.0114237438495589
chr2	16850001	17730000	-1.33706728460585	0.584677074174881
chr2	17730001	17980000	2.00569268208966	0.0117375929723984
chr2	17980001	19885000	-1.08985696539073	0.634698565327826
chr2	19885001	20680000	1.35273424129126	0.0539400161310672
chr2	20680001	23920000	-1.15100316959978	0.722336942385171
chr2	23920001	27030000	0.453259380017164	0.21733180075682
chr2	27030001	29020000	0.949987066242916	0.0989084597742311
chr2	29020001	31045000	-1.03287350076031	0.636056578501587
chr2	31045001	31335000	1.50712896326849	0.0406861383099439
chr2	31335001	36350000	-0.837238855242787	0.708110867236394
chr2	36350001	36600000	2.02772794645776	0.0178181897827175
chr2	36600001	37610000	0.180311190493855	0.290953556499334
chr2	37610001	37835000	1.12157151725686	0.0741864622518067
chr2	37835001	37860000	1.13408866637557	0.0291707573612163
chr2	37860001	41925000	-0.16383221531015	0.443690483008209
chr2	41925001	41950000	-6.1195986868751	0.160002147586336
chr2	41950001	42175000	2.77974130641836	0.000505278983262913
chr2	42175001	42945000	0.327388283539414	0.227161281917951
chr2	42945001	43235000	2.62124031837426	0.00178458166862649
chr2	43235001	45610000	-0.864529468294284	0.597480054063031
chr2	45610001	45865000	1.88618290787005	0.0249736294626128
chr2	45865001	46915000	0.351890952149098	0.230165110511524
chr2	46915001	47180000	2.78625575080442	0.00163727102098488
chr2	47180001	47790000	1.37290059855869	0.0572625783461258
chr2	47790001	48535000	0.948342409266059	0.106252277662026
chr2	48535001	53765000	-3.70240043706141	0.941280383889569
chr2	53765001	54455000	-0.0191943558488871	0.314171443355287
chr2	54455001	54490000	-5.77638575915081	0.19399207419937
chr2	54490001	54725000	1.83199844043008	0.0105890376420781
chr2	54725001	55010000	-1.29208638391576	0.420298803177463
chr2	55010001	55285000	2.15667728209978	0.00925459075944213
chr2	55285001	60345000	-1.25747039174769	0.791841480869394
chr2	60345001	60595000	2.42117825222787	0.00756354840434992
chr2	60595001	64635000	0.408530636221825	0.231843602538216
chr2	64635001	65440000	2.06470904394161	0.00735122534806942
chr2	65440001	68150000	-2.32116805927636	0.851726180023407
chr2	68150001	68625000	0.906482571122595	0.108184848530569
chr2	68625001	68875000	2.22018147283626	0.00832543777510231
chr2	68875001	70040000	0.148167642788256	0.295990830763111
chr2	70040001	70305000	2.22117777624175	0.0118606280970573
chr2	70305001	72885000	-0.0630341286168638	0.387821025293971
chr2	72885001	73290000	1.60199121658151	0.0413516372465156
chr2	73290001	73925000	-0.888050955623726	0.506508601422201
chr2	73925001	74960000	2.15380457318042	0.00265189189435711
chr2	74960001	76495000	-0.81275585570151	0.565847181523313
chr2	76495001	78855000	-10.8105072792356	0.900945238884934
chr2	78855001	80235000	-2.43433765582652	0.774640251067423
chr2	80235001	80600000	-8.28673287220677	0.644947063951022
chr2	80600001	84750000	-3.36596195737563	0.933022509291061
chr2	84750001	84820000	-5.96186084584109	0.296988443435541
chr2	84820001	85070000	2.64170113484362	0.0010116923785819
chr2	85070001	85325000	-1.16054515953509	0.408296031410937
chr2	85325001	85620000	2.7357446313264	0.0012826361069791
chr2	85620001	86855000	0.575028801319434	0.189221747297208
chr2	86855001	87995000	-3.14672980473701	0.796024043849686
chr2	87995001	89010000	-0.457970822500674	0.448640734405195
chr2	89010001	89750000	-9.28310328721491	0.791010713902601
chr2	89750001	90405000	0.30973019701095	0.235786547991782
chr2	90405001	91400000	-9.6196206860937	0.810011904245473
chr2	91400001	92015000	-9.01734097271757	0.755958266937093
chr2	92015001	94500000	-10.8830689195639	0.915047452979708
chr2	94500001	96090000	-0.787940548941684	0.566708535720381
chr2	96090001	96140000	0.452009001295902	0.0965131917892998
chr2	96140001	96340000	1.84499059388209	0.0354302149866134
chr2	96340001	96920000	1.48542112463431	0.0444597779164817
chr2	96920001	97115000	-0.893292106944198	0.336671000171594
chr2	97115001	97640000	-2.03885551586073	0.60764793460171
chr2	97640001	101220000	0.134294062891079	0.334191536983791
chr2	101220001	101480000	2.07605790034021	0.0129536512545984
chr2	101480001	105730000	-0.687659110459348	0.634472545867567
chr2	105730001	106200000	1.47315623596413	0.054523030388978
chr2	106200001	109120000	-1.11739744465812	0.694425114216655
chr2	109120001	109370000	2.29747208269818	0.00785894153724309
chr2	109370001	109735000	-0.117785922142854	0.29164579686082
chr2	109735001	110635000	-9.52690149509072	0.799000688475907
chr2	110635001	112540000	-0.0927293662274243	0.383136015945153
chr2	112540001	112845000	2.14346974327444	0.0129602869270533
chr2	112845001	113905000	0.782349004438831	0.14206416392637
chr2	113905001	117810000	-3.22264635546232	0.914887980893961
chr2	117810001	118090000	0.902297201306342	0.109592429396334
chr2	118090001	119215000	-2.19455971908793	0.72472276191143
chr2	119215001	119465000	1.48477098686911	0.0469520390567292
chr2	119465001	121525000	-0.561971020966886	0.546341083500979
chr2	121525001	121775000	1.91367582406297	0.0193861865881788
chr2	121775001	126635000	-2.03095293831103	0.885950574006003
chr2	126635001	127115000	1.8651663584376	0.01742047209007
chr2	127115001	127900000	1.49616250139515	0.0373140589031966
chr2	127900001	128760000	0.932559382227626	0.117240747664987
chr2	128760001	130140000	-1.42778011068804	0.693606178153166
chr2	130140001	130395000	1.31194849146466	0.0696764613966122
chr2	130395001	130720000	-8.17767251502892	0.629974731023946
chr2	130720001	131160000	1.49762090597812	0.0359558730438155
chr2	131160001	134095000	-1.02969478328978	0.678761223404929
chr2	134095001	134345000	2.09020975997394	0.0185452588862539
chr2	134345001	135980000	-0.290687416743883	0.429796007903801
chr2	135980001	136260000	2.25055226653916	0.00565629367418885
chr2	136260001	138965000	-1.76011820455664	0.813895046739949
chr2	138965001	144330000	-1.51717137716756	0.845166911105025
chr2	144330001	144715000	2.60639406708646	0.00217278485787165
chr2	144715001	148485000	-1.06835519940763	0.730115941251608
chr2	148485001	148735000	1.75065405771996	0.0385797947349782
chr2	148735001	152170000	-0.503863856946182	0.544675932567708
chr2	152170001	152335000	0.181330196009775	0.188766764653563
chr2	152335001	152720000	2.158025518994	0.0119306014896315
chr2	152720001	152755000	-6.05186175851004	0.212982118675367
chr2	152755001	156305000	-3.1343170219089	0.919258783289658
chr2	156305001	157255000	-0.366776426472289	0.421373334716458
chr2	157255001	168115000	-0.42226453342139	0.637976336628028
chr2	168115001	168535000	1.85967549744404	0.0108341188055789
chr2	168535001	173825000	-0.180881584317576	0.471984169886787
chr2	173825001	174075000	1.60450149562665	0.057827888683973
chr2	174075001	177145000	-0.682923968081284	0.615270739257125
chr2	177145001	177210000	0.771778463882893	0.125935958687076
chr2	177210001	177395000	2.2560060009467	0.00827569252604787
chr2	177395001	181295000	-0.405850240970975	0.536325611678689
chr2	181295001	181545000	1.96922442942125	0.0221754741544262
chr2	181545001	183130000	0.27458806896932	0.267741783906331
chr2	183130001	186480000	-3.06203059543988	0.913573055741196
chr2	186480001	186730000	0.898151314759289	0.127988530130887
chr2	186730001	189435000	-2.37599676269774	0.873017715567556
chr2	189435001	190315000	-0.0492659960873554	0.326801803419393
chr2	190315001	191695000	1.15203664352939	0.0752130335444473
chr2	191695001	195450000	-2.87168347577296	0.9300061737723
chr2	195450001	195700000	1.86035322989105	0.0182060391743373
chr2	195700001	196045000	-1.51482071361204	0.482137010446173
chr2	196045001	196295000	2.40347834322674	0.0044115036079736
chr2	196295001	197255000	0.49501302723614	0.208852481970134
chr2	197255001	197520000	2.21182311679272	0.0177297438845826
chr2	197520001	200810000	-0.542809866464579	0.563085886960761
chr2	200810001	201270000	1.64900672711077	0.0289284417650284
chr2	201270001	205640000	-0.155808616095868	0.450504863954147
chr2	205640001	206165000	1.2649988107294	0.0606730210243982
chr2	206165001	207525000	-0.621790160415847	0.511144582253167
chr2	207525001	207775000	1.64414023881438	0.0555927443592014
chr2	207775001	215655000	-0.855446323476335	0.74769120011879
chr2	215655001	216695000	1.5288513387743	0.0344878974650392
chr2	216695001	218165000	0.480233777986389	0.21238743144345
chr2	218165001	218200000	-6.05540986727544	0.200024370838521
chr2	218200001	218415000	2.77617274432832	0.000743375727052076
chr2	218415001	218450000	-5.9985967623722	0.201981917008302
chr2	218450001	219160000	0.236554315117802	0.25014260942416
chr2	219160001	219605000	1.85672092688942	0.0202471974811944
chr2	219605001	222290000	-2.05151597421586	0.839031754748404
chr2	222290001	224735000	0.435603963388131	0.227643381762119
chr2	224735001	225045000	2.05601679014221	0.0138456485004733
chr2	225045001	226645000	-1.6993188082591	0.706474725308441
chr2	226645001	227300000	0.547925957967038	0.189093678558547
chr2	227300001	227550000	1.63302309137306	0.0266884729952447
chr2	227550001	231460000	0.0177009992539095	0.371152330357131
chr2	231460001	231720000	2.93467381274613	0.00127924217674014
chr2	231720001	233055000	-0.00120853627080596	0.336262662987809
chr2	233055001	233390000	1.5302786032289	0.0469466659522662
chr2	233390001	233425000	-5.82774741355862	0.191970668539726
chr2	233425001	237470000	-0.549382393733162	0.587557534502923
chr2	237470001	237720000	2.19934163032759	0.00823167481634279
chr2	237720001	241605000	0.45786444244229	0.216401972662527
chr2	241605001	241885000	2.50566628972988	0.00554652621807428
chr2	241885001	242193529	-0.521703964878934	0.326721131598865
chr3	1	4300000	-1.51895759231655	0.796012846156204
chr3	4300001	4970000	0.508560710512564	0.193375443132773
chr3	4970001	5225000	2.70916205996887	0.00140746414056503
chr3	5225001	5250000	-4.57290442960195	0.176736508209133
chr3	5250001	9645000	-0.456182730068528	0.561840010429582
chr3	9645001	10140000	2.08223835921436	0.00794110641175139
chr3	10140001	10445000	2.56276554288945	0.00310690145480264
chr3	10445001	12645000	0.000880378744039272	0.362050464002466
chr3	12645001	13425000	2.21226758640165	0.00626216075344765
chr3	13425001	18450000	0.794379843037175	0.102106124246707
chr3	18450001	20250000	-0.147574903051384	0.403194709363113
chr3	20250001	23735000	-1.90297669326235	0.842010449736378
chr3	23735001	23995000	2.70451933165695	0.00352918916901079
chr3	23995001	25545000	-0.705553288483157	0.525741246129418
chr3	25545001	25795000	2.23390173333267	0.00561903609607362
chr3	25795001	30510000	-0.166176584782377	0.457739949439572
chr3	30510001	30760000	2.23153715102165	0.0119621119650757
chr3	30760001	32235000	-0.349606497916529	0.44670319846875
chr3	32235001	32580000	1.98337020619997	0.0101729620692464
chr3	32580001	34045000	0.21191278305754	0.287455896935102
chr3	34045001	36875000	-1.09358455030623	0.705411050711532
chr3	36875001	37245000	1.51195395879946	0.0399068517231783
chr3	37245001	37945000	-0.00826104418060595	0.302998643052051
chr3	37945001	38195000	2.07953160919482	0.0187066118241952
chr3	38195001	39105000	-0.32806019875128	0.403612297068715
chr3	39105001	39420000	2.24286988053534	0.0107361888286246
chr3	39420001	41960000	-0.457620312986985	0.505280271393804
chr3	41960001	42220000	1.14245001409934	0.0729475579444403
chr3	42220001	42485000	-7.86615101503304	0.577966121907678
chr3	42485001	42805000	1.82761566701325	0.0188057142991922
chr3	42805001	45535000	-0.443888901943688	0.518544058234477
chr3	45535001	48425000	0.492151173168733	0.204983680653673
chr3	48425001	50630000	1.55906887301512	0.0192146019374334
chr3	50630001	51940000	-0.394377549597551	0.441009708897196
chr3	51940001	52540000	2.30812717656755	0.00397240025222023
chr3	52540001	53025000	0.248443216563933	0.235492169013131
chr3	53025001	53275000	2.28810750952213	0.0176120025125026
chr3	53275001	57555000	-1.0978495173637	0.758005413299207
chr3	57555001	58235000	0.205014595330883	0.253587905922662
chr3	58235001	58495000	2.02628548257626	0.0216670783549612
chr3	58495001	63845000	-1.22496996165332	0.798038446784507
chr3	63845001	64095000	1.31684811392942	0.0796925941621248
chr3	64095001	66365000	-1.34215050685242	0.70505038351359
chr3	66365001	66615000	2.54151932474683	0.00275687299737581
chr3	66615001	69010000	-1.39925186615602	0.738153230541772
chr3	69010001	69395000	1.62258591031722	0.0249204423880642
chr3	69395001	71385000	-1.34592166590641	0.700788145202676
chr3	71385001	73235000	0.987700301452347	0.0935809406693606
chr3	73235001	75415000	-1.82260542839199	0.794439239871426
chr3	75415001	75705000	0.537260523674606	0.164583646894238
chr3	75705001	81720000	-2.02210270056744	0.909362155908809
chr3	81720001	81970000	-0.123792989664915	0.272773157608121
chr3	81970001	86910000	-2.62155357919409	0.904695537612445
chr3	86910001	87975000	-3.10341226955157	0.803928771345348
chr3	87975001	88225000	1.32016257453972	0.0861922477853878
chr3	88225001	88935000	-9.26056875877323	0.797022568272301
chr3	88935001	89185000	0.78352251171148	0.120133822365414
chr3	89185001	90670000	-10.1932931079093	0.856986230464482
chr3	90670001	91285000	-8.91314895854372	0.746009828882378
chr3	91285001	91555000	-8.07510856280802	0.584023288093847
chr3	91555001	93465000	-10.5593135781039	0.897017806299551
chr3	93465001	98510000	-2.20733221142138	0.903811175436365
chr3	98510001	98905000	1.23328278467391	0.0765254412678344
chr3	98905001	101510000	-0.565088802699471	0.553700293676209
chr3	101510001	101675000	0.802276632790698	0.104201728960504
chr3	101675001	101945000	2.19720254839035	0.00894410915880672
chr3	101945001	108595000	-0.5202030888712	0.615218868078469
chr3	108595001	111515000	-2.88022999434102	0.893048979590637
chr3	111515001	119235000	-0.420421085658557	0.59628581069169
chr3	119235001	119500000	2.09503919593924	0.0136387925936144
chr3	119500001	128605000	0.207083491068131	0.311712141315071
chr3	128605001	129115000	1.01627273164197	0.0975460039135976
chr3	129115001	129630000	2.10918702931711	0.00906545624346244
chr3	129630001	141225000	-0.874379732243964	0.800135917887765
chr3	141225001	144030000	0.380470293134973	0.240852788554039
chr3	144030001	148985000	-1.69112299272257	0.850812529865207
chr3	148985001	150405000	0.55415200318842	0.189670437041069
chr3	150405001	150765000	1.21157709735084	0.074234167405311
chr3	150765001	156975000	-0.115270991796393	0.451882679438631
chr3	156975001	157025000	0.431707491065447	0.0977537728974894
chr3	157025001	157225000	2.15005478635923	0.0277399590375899
chr3	157225001	157275000	-5.93013102866822	0.262006751334685
chr3	157275001	160395000	-0.353668807752818	0.49053283819215
chr3	160395001	160760000	1.12320882643936	0.092239074674014
chr3	160760001	161565000	0.235537864877062	0.256514102630632
chr3	161565001	162775000	-2.27673491172522	0.749910917811792
chr3	162775001	163030000	-7.63213629552462	0.595969493601422
chr3	163030001	166745000	-11.462482911142	0.942005235901193
chr3	166745001	167690000	-9.62216359802442	0.831026488466253
chr3	167690001	168255000	0.771966175320576	0.140145700237835
chr3	168255001	169750000	-3.55706693503358	0.845498619621475
chr3	169750001	170365000	1.19621007748494	0.0866689453118682
chr3	170365001	172505000	-0.181486734008327	0.418723912706712
chr3	172505001	172755000	1.56451885921431	0.0438072192957115
chr3	172755001	177130000	-1.87401808122856	0.860302910112372
chr3	177130001	177380000	1.84832297528499	0.0333027287604776
chr3	177380001	179015000	0.29490324163141	0.264942801891513
chr3	179015001	179700000	1.38994821914716	0.0532238071556638
chr3	179700001	183095000	-0.817232442044251	0.644789567821247
chr3	183095001	183705000	1.71238031356383	0.0332117779961653
chr3	183705001	184130000	-0.957834551788132	0.42956616434331
chr3	184130001	184380000	2.55718440188345	0.00423863996426965
chr3	184380001	184815000	1.60297461081299	0.0383554505312169
chr3	184815001	186770000	0.212237174037103	0.290055806424019
chr3	186770001	187035000	2.51040394300626	0.00791572225025294
chr3	187035001	187730000	-1.57287370259443	0.583421015338676
chr3	187730001	188010000	2.39548744609957	0.00296805019699253
chr3	188010001	188450000	0.389249147678538	0.207472300769913
chr3	188450001	193825000	-0.581671322056025	0.639227260893561
chr3	193825001	193850000	-5.51494344361617	0.147980217635162
chr3	193850001	194485000	1.72798416982632	0.0298164588479044
chr3	194485001	194740000	2.12721429188704	0.0136693261823618
chr3	194740001	197965000	1.20957319094123	0.043247338297831
chr3	197965001	198295559	-1.43550240278964	0.468782556124238
chr4	1	3390000	1.18560910620422	0.0459470753251564
chr4	3390001	3535000	0.302324776478821	0.158878319783844
chr4	3535001	6640000	-0.330421523974748	0.494327117320825
chr4	6640001	7070000	2.23500636547104	0.00408992076474091
chr4	7070001	8155000	-0.625545668241461	0.4934982745244
chr4	8155001	8190000	-5.06024225008336	0.218022722881556
chr4	8190001	8480000	2.82176071153155	0.00142521414203811
chr4	8480001	9960000	-1.98224820072063	0.738506613467098
chr4	9960001	10210000	2.1237437910788	0.00505726987088773
chr4	10210001	10250000	-5.963243791894	0.226984222135499
chr4	10250001	15395000	-1.09971441939257	0.747513795750605
chr4	15395001	15810000	1.05521836630675	0.106194999516639
chr4	15810001	16280000	0.777322655564753	0.137933939528115
chr4	16280001	17510000	-2.22324620088163	0.732916300644759
chr4	17510001	17815000	1.65430474350269	0.0232867086243163
chr4	17815001	24465000	-2.09772178725012	0.932318126573619
chr4	24465001	26745000	0.615950909424429	0.176797583227106
chr4	26745001	26995000	1.93092704317709	0.0143330943323257
chr4	26995001	30600000	-3.17849769254096	0.915439509418644
chr4	30600001	30850000	-7.87253501253862	0.575009941993497
chr4	30850001	36110000	-2.69351432034403	0.922672161129043
