V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56
11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-21.2999992370605	31.5	-8.89999961853027	-18.2999992370605	-26.9500007629395	-9.89999961853027	-10.1000003814697	10.8999996185303	14.6999998092651	14	-6.5	8.70000028610229	-3.85000038146973	-11.1999998092651	-15.7999997138977	18.5	16	-23	-10.6000003814697	-17.1999998092651	6.59999990463257	-15.6000003814697	8.00000023841858	15	11.3000001907349	12.8499999046326	-9.39999961853027	10.6999998092651	10	12.6999998092651	-26.7000007629395	-10.1000003814697	12.6999998092651	9.44999980926514	18	-12.3999996185303	-27.7999992370605	-11.8000001907349	18.2999992370605	19.8999996185303	-9.59999990463257	-14.1000003814697	-15.1999998092651	-29.2999992370605	-32.7999992370605	-26.4499998092651
12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.30000019073486	13.1000003814697	42.0999984741211	51.2000007629395	29.1000003814697	-33.2999992370605	8.80000019073486	-10.6000003814697	-10.8999996185303	-10.3000001907349	17.5	13.75	16	14	-12.8000001907349	5.69999980926514	-19.7000007629395	13.5	-15.8000001907349	12.3999996185303	-11.8999996185303	-12.75	10.8000001907349	10.1999998092651	7.14999985694885	-6.69999980926514	-11.6000003814697	-10.5	12.6000003814697	-22.2000007629395	12.3999996185303	-13.1000003814697	-10.8000001907349	9.80000019073486	-13.6500000953674	-8.00000023841858	12.1000003814697	13.3999996185303	15.9499998092651	12	-12.6000003814697	-16.7000007629395	-11.6000003814697	11.1000003814697	15.5499997138977
13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-12.1999998092651	10.6999998092651	34.0999984741211	-25.7000007629395	7.30000019073486	14.1999998092651	11.3999996185303	12.3999996185303	39.8499984741211	44.1499996185303	-14.1999998092651	-23.7999992370605	-27.8999996185303	-8.60000038146973	18	-15.3000001907349	-7.90000009536743	13.5	-20.9500007629395	14.6999998092651	-10.8999996185303	15.25	19	18	11.25	15.3999996185303	19.5	-6.69999980926514	18.5	-18.1000003814697	-14.3499999046326	16	23	33.0999984741211	32.5999984741211	17.25	12.25	-0.750000238418579	-8.40000009536743	11	25.3000001907349	27.8500003814697	31.6000003814697	30.5500001907349
14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-21.2000007629395	7.19999980926514	-30.7999992370605	-20.7999992370605	-7.59999990463257	17.4499998092651	12.8000001907349	22.5500001907349	26.5500001907349	9.60000038146973	-14.6500000953674	-23.4500007629395	12.3999996185303	13.25	-11.4000000953674	-20.9500007629395	5	-20.7000007629395	12.3000001907349	7.60000014305115	15.8999996185303	21.5	17.7999992370605	6.25	-8.39999961853027	13.6500000953674	9.30000019073486	18	-16.6000003814697	10.3999996185303	10.6999998092651	17.3999996185303	25.6000003814697	32.5999984741211	18.5	8.05000019073486	-11.5999999046326	13.5	14.8000001907349	28	0	30.1000003814697	32.5999984741211
15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-12.3000001907349	-40.9000015258789	10.5	8	21.8999996185303	13.6000003814697	20	12.75	18.1999998092651	14.5	-21.5500001907349	17.3499994277954	10.6000003814697	12.3000001907349	-8.25	21	-13.6999998092651	10.1999998092651	10.25	20.5	18.3999996185303	16.2999992370605	13.8000001907349	-14.6999998092651	13.6999998092651	-13.1999998092651	26.1999998092651	-13.6999998092651	16.4499998092651	-12.2999997138977	-9.34999990463257	-10.3000001907349	20.8999996185303	-15.4500002861023	-18.9500007629395	-20.7000007629395	13.8999996185303	9.69999980926514	14.5	31.6000003814697	22.5	18
16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.3999996185303	8.60000038146973	16.5	-25.7000007629395	-16.6000003814697	-12.1000003814697	30.6000003814697	25.1000003814697	30.1000003814697	15.5	9.25	-18.7999992370605	-12.6000003814697	23.8499994277954	-10.75	27.5	-9.30000019073486	15.8000001907349	12.8999996185303	-8.80000019073486	-13.75	-14.6999998092651	-12.6000003814697	-5.90000009536743	19.5	29.3000001907349	29.6000003814697	-38.4000015258789	11.6999998092651	-16.6000003814697	-21.7000007629395	-15.5	21.8999996185303	6	-9.80000019073486	14.3000001907349	-8.04999971389771	24.1000003814697	30.1000003814697	24.1000003814697	-8.69999980926514
17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.5	-17.6000003814697	13.3999996185303	15	28.6000003814697	-14.3999996185303	-19.2000007629395	-29.25	-53	23.1000003814697	13.5	30.1000003814697	-33.2999992370605	15.8999996185303	-20.7000007629395	21	33.5999984741211	21.5	17.4499998092651	13.6999998092651	27.6000003814697	26.8999996185303	17.3999996185303	-19.5500001907349	37.0999984741211	-19.8499994277954	43.2000007629395	37.0999984741211	18.3999996185303	33.5999984741211	15.0999999046326	-10.5	-10.3999996185303	-11.3999996185303	-11.8999996185303	27.0500001907349	28.6000003814697	37.5999984741211	32.0999984741211	20
18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.89999961853027	34.5999984741211	-15.1999998092651	12.6999998092651	20.5	19.3999996185303	23	-8.5	8.39999961853027	10.6999998092651	8.69999980926514	11.3999996185303	-8.84999990463257	8.30000019073486	-7.40000009536743	10.3000001907349	8.80000019073486	-7.5	8.69999980926514	6.09999990463257	8.89999961853027	9.69999980926514	10.3000001907349	9	9.89999961853027	7.80000019073486	9.60000038146973	-8.80000019073486	-8.25	6.90000009536743	10.25	8.15000009536743	9.10000038146973	12.25	12	16.9499998092651	7.09999990463257	11.3999996185303	11.8000001907349
19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-7	-41.4000015258789	-11.8999996185303	-21.7000007629395	-18.3999996185303	-17.6000003814697	-27.2000007629395	5.80000019073486	14.5	22.1000003814697	-10.1000003814697	27.1000003814697	-18.2000007629395	12.8999996185303	17.2999992370605	-9.39999961853027	-9.04999971389771	6.79999995231628	18.75	17.3000001907349	14.3999996185303	-12	9.39999961853027	-13.25	-13.8000001907349	17	15.1999998092651	-17.7999992370605	-21.2000007629395	-20.3999996185303	-14.6000003814697	12.8499999046326	8.05000019073486	0.299999952316284	24.6000003814697	21	-14.1999998092651	-19.4000005722046
20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.8000001907349	33.0999984741211	-25.8999996185303	-48.4500007629395	-27.8999996185303	-24.75	10.1000003814697	17.5	-11.6500000953674	-14.6000003814697	17	-12.6000003814697	11.5	12.3499999046326	9.60000038146973	15	-11.5500001907349	9	18.3499994277954	6.95000004768372	-14.6999998092651	14.9499998092651	-7.45000004768372	23.25	13.5	14.8000001907349	17.3999996185303	26	24.3999996185303	24.8000001907349	19.5	8.19999980926514	14.1999998092651	-17.6000003814697	-14.1000003814697	-22.0500001907349	-37.8500003814697
21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.69999980926514	-7.90000009536743	-16.6000003814697	-9.60000038146973	20	22.6000003814697	-8.30000019073486	19.9499998092651	-15.0500001907349	23.6999998092651	8.5	20	13.5	-13.6999998092651	7.69999980926514	16	15.6999998092651	19.25	11.8000001907349	-19.6000003814697	17.7999992370605	9.19999980926514	15.8999996185303	16.5	10.5	17.25	12.8999996185303	-11.3500003814697	-11.6000003814697	-32.7999992370605	-22.2000007629395	-21.2000007629395	-25.8499994277954	-30.7999992370605	-23.75	-21.7000007629395
22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.3999996185303	12.5	80.3000030517578	80.8000030517578	32.5999984741211	-46.4000015258789	17.25	41.7000007629395	24.6000003814697	33.0999984741211	-31.3499994277954	-48.9000015258789	-50	-43.9000015258789	-17.2999992370605	-17.8999996185303	-33.5499992370605	-17.2000007629395	23.6000003814697	-42.9000015258789	39.5999984741211	-69.6999969482422	-62.5499992370605	-41.9000015258789	-35.5499992370605	-51	-57	-56.5	-57.5	-42.9000015258789	-40.4000015258789	-34.0499992370605	-36.7999992370605	-29.5499992370605	-22.8999996185303
23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	73.3000030517578	55.2000007629395	71.3000030517578	-30.7999992370605	-47.9000015258789	19	37.0999984741211	24.1000003814697	41.2000007629395	19.1999998092651	34.0999984741211	-2.15000009536743	0	-30.7999992370605	-30.2999992370605	-28.2999992370605	-33.2999992370605	-18.7000007629395	0	45.2000007629395	-65.0999984741211	-61.0999984741211	36.5	-53	-56	0	56.7000007629395	-55	-2.75	0	0	0	38.8500003814697	28.8000001907349
24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-22.2000007629395	55.7000007629395	83.4000015258789	12.1000003814697	-54.5	-9.85000038146973	-45.9000015258789	32.0999984741211	9.60000038146973	29.1000003814697	69.8000030517578	22.5	-10.6000003814697	-29.8999996185303	-36.5499992370605	-42.4000015258789	-17	-62.0999984741211	35.3499984741211	23.8999991416931	37.8499984741211	51.7000007629395	46.4500007629395	43.6499996185303	44.7000007629395	40.5999984741211	40.5999984741211	31.6000003814697	-15.25	23	52.2000007629395	67.8000030517578	73.3000030517578
25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.5	19	12.1999998092651	-18.7000007629395	40.5999984741211	-34.7999992370605	29.6000003814697	-46.9000015258789	-50	34.0999984741211	23.1000003814697	-15.3999996185303	-45.5	-26.7000007629395	21.8000001907349	32.0999984741211	-48	24.5	-45.9000015258789	-46.4000015258789	-17.8499994277954	-10.1000003814697	8.5	15.25	18	17.5	29.8000001907349	23	37.5999984741211	58.7000007629395	75.3000030517578	81.9000015258789
26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.2999992370605	-10.1000003814697	43.7000007629395	13.5500001907349	-10.3000001907349	-8.75	5.69999980926514	-9.65000009536743	8.10000038146973	31.1000003814697	-14.6000003814697	12.8999996185303	23.1000003814697	30.6000003814697	15.5	38.0999984741211	-15.8000001907349	-7.69999980926514	18.1000003814697	-11.6999998092651	17.5	16.1999998092651	27.8500003814697	27.6000003814697	16	11.1999998092651	30.1000003814697	32.0999984741211	32.5999984741211	57.7000007629395	68.5500030517578
27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.1999998092651	12.8000001907349	-26.7999992370605	30.6000003814697	-15.6000003814697	-9.69999980926514	-7.90000009536743	25.1000003814697	13.3000001907349	12.3000001907349	13.5	7.30000019073486	-9.89999961853027	-20.2000007629395	19.2999992370605	-8.30000019073486	19.5	14.3999996185303	11.1999998092651	11.1999998092651	9.80000019073486	-11	-12.5	-11.1000003814697	7.90000009536743	14	10	10.1999998092651	20	19
28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.1000003814697	-18.7000007629395	54.7000007629395	30.1000003814697	37.0999984741211	42.7000007629395	-16.1000003814697	-16.8999996185303	-12.6999998092651	18.3999996185303	20.6499996185303	-13	-22.2000007629395	-13.6000003814697	-9.5	37.0999984741211	27.1000003814697	10.8000001907349	8.39999961853027	18.7999992370605	10.6000003814697	-16.2000007629395	-12.1000003814697	10.1999998092651	-12.6000003814697	-19.6000003814697	-37.2999992370605	-45.9000015258789	-44.9000015258789
29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.89999961853027	17.9499998092651	18	-21.2000007629395	-31.7999992370605	-27.2000007629395	-21.2000007629395	-18.8499994277954	-27.2000007629395	-22.7000007629395	-19.2000007629395	24.1000003814697	-33.7999992370605	27.6000003814697	-21.4500007629395	-24.7000007629395	-12.8000001907349	-29.7999992370605	-22.7000007629395	-19.25	-13.75	-8.10000038146973	14.8999996185303	-21.4500007629395	-34.0499992370605	-41.9000015258789	-43.4000015258789	-27.7000007629395
30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.5	-15.8000001907349	28.5	17.4499998092651	17	28.6000003814697	27.3499994277954	8.10000038146973	25	22	-11.6000003814697	11.6999998092651	-19.6500005722046	19.75	23.75	22.5	26.1000003814697	14.6999998092651	11.4500002861023	-8.34999990463257	-11.3499999046326	-13.1000003814697	12.8000001907349	40.0999984741211	40.0999984741211	45.7000007629395	50.2000007629395
31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.39999961853027	-24.7000007629395	-38.9000015258789	7.69999980926514	28.1000003814697	38.8499984741211	-15.8000001907349	-14.6999998092651	-11.3000001907349	29.1000003814697	-21.2000007629395	19.2999992370605	-37.8500003814697	-29.7999992370605	-12.3499999046326	-17.0999994277954	-16.7999992370605	-19.5999994277954	-7.69999980926514	11.8499999046326	15.3999996185303	-32.5499992370605	10.0500001907349	8.75	19	35.5999984741211
32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.5	14.5	-27.2999992370605	5.80000019073486	25.5	42.2000007629395	44.9500007629395	24.3999996185303	-26.7999992370605	11.1999998092651	-16.6000003814697	-10.6000003814697	-15.6000003814697	-9.10000038146973	-14.6000003814697	-16.2000007629395	-9.19999980926514	13.6999998092651	10	-9.55000019073486	18.5	36.0999984741211	43.7000007629395	63.2999992370605	71.3000030517578
33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.3999996185303	-13.1999998092651	-32.7999992370605	-9.39999961853027	42.2000007629395	59.2000007629395	39.0999984741211	-29.2000007629395	-9.65000009536743	-16.7999992370605	16.75	-13.1000003814697	10.3999996185303	-8.75	7.30000019073486	18.25	18.8999996185303	8.10000014305115	-16.8999996185303	-11.9000000953674	21.6000003814697	26.1000003814697	42.0999984741211	51.2000007629395
34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.5	-12.6999998092651	-10.6000003814697	11.3999996185303	34.0999984741211	37	18.7999992370605	-8.19999980926514	-13.3999996185303	-8.30000019073486	8.60000038146973	7.40000009536743	-8.80000019073486	-12.1999998092651	17.5	15.4499998092651	13.5	10.3999996185303	9.60000038146973	8.09999990463257	15.5	23.6000003814697	34.0999984741211
35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.5	13.6999998092651	21.6000003814697	21.5	30.6000003814697	37.5	50.2000007629395	-12.8999996185303	9.39999961853027	20	7.09999990463257	10.8000001907349	-6.80000019073486	-26.7000007629395	-18.9500007629395	-10.9499998092651	-11.6000003814697	11.8999996185303	9.30000019073486	-8.39999961853027	9.44999980926514	12.1000003814697
36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.1999998092651	-26.7000007629395	-25.7000007629395	-6.09999990463257	46.7000007629395	63.7999992370605	-16.3499994277954	-15.8000001907349	7.64999985694885	15.3000001907349	-9.10000038146973	13.6999998092651	20	28.6000003814697	28.5	13.5	-9.10000038146973	-12.6000003814697	-13.7999997138977	-25.8499994277954	-13.4000000953674
37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	-14.6000003814697	-46.9000015258789	-48.9000015258789	40.5999984741211	-20.7000007629395	25.1000003814697	39.0999984741211	23.5	18.4499998092651	14.5	15	16	-8.35000038146973	7.40000009536743	26.1000003814697	23.6000003814697	15.3999996185303	14.8999996185303	-14.6000003814697
38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.6000003814697	-22.2000007629395	-41.9000015258789	48.1499996185303	-18.7999992370605	36.3499984741211	45.6499996185303	41.5999984741211	19.5	-12.1000003814697	7	-25.2999992370605	-28.7000007629395	9.19999980926514	18.5	17.5	7.34999990463257	-19.2000007629395	-32.2999992370605
39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.5	-27.8999996185303	50.2000007629395	10.8999996185303	17	8.09999990463257	18.2999992370605	14	11.1999998092651	9	15.0999999046326	16.5	-8.69999980926514	-10.6999998092651	-12.1000003814697	-29.3499994277954	-42.9000015258789	-52
40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.5	-23.2000007629395	34.5999984741211	-37.9000015258789	-54	-37.7999992370605	-33.2999992370605	-23.7000007629395	-8.39999961853027	23.1000003814697	33.5999984741211	-11.6000003814697	-35.3500003814697	-27.75	14.3499999046326	-14.4000000953674	-28.7000007629395
41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21	-29.7999992370605	36.0999984741211	18.5	17.7000007629395	28.1000003814697	27.6000003814697	48.4500007629395	53.2000007629395	50.7000007629395	8.44999980926514	-17.1000003814697	27.3000001907349	18.5	20.5	-16.25
42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.5	30.1000003814697	-33.7999992370605	-30.7999992370605	-30.7999992370605	-10.6000003814697	32.0999984741211	54.7000007629395	61.2999992370605	20	11	31.6000003814697	57.7000007629395	76.8000030517578	83.9000015258789
