V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100	V101	V102	V103	V104	V105	V106	V107
11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.1000003814697	41.5999984741211	44.7000007629395	27.1000003814697	46.2000007629395	-29.2999992370605	24.6000003814697	41.2000007629395	-16.9000005722046	76.3000030517578	83.4000015258789	81.4000015258789	67.3000030517578	55.9500007629395	-29	-71.1999969482422	-46.9000015258789	-61.0999984741211	-43.9000015258789	10.5	41	17	37.5999984741211	97.9000015258789	98.9000015258789	98.9000015258789	45.7000007629395	0	-62.0999984741211	-53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-73.6999969482422	87.6500015258789	98.9000015258789	96.9000015258789	33.9000015258789	-19.6000003814697	-20.7000007629395	-11.8500003814697	-21.2000007629395	-13.1000003814697	35	40.5999984741211	37.0999984741211	16.8499994277954	-10.1000003814697	-34.2999992370605	-13.8999996185303	-21.3999996185303	-44.9000015258789	-39.9000015258789	-13.5	15	24	25.1000003814697	18.1499996185303	94.9000015258789	-16.7000007629395	-16.9500002861023	-25.75	-28.25	-44.6500015258789	19	-15.9000000953674	-22.7000007629395	-33.1000003814697	-15.3999996185303	-8.70000028610229	-7.09999990463257	-33.0499992370605	7.09999990463257	-17.8999996185303	-19.4000005722046	-21.7000007629395	-22.2000007629395	-19.3999996185303	-27.7000007629395	35.0999984741211	33.0999984741211	37.8499984741211	37.5999984741211	27.6000003814697	0
12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.5	17.5	-21.7000007629395	31.6000003814697	-26.7000007629395	31	37.5999984741211	9.60000038146973	71.5500030517578	64.3000030517578	55.2000007629395	-39.9000015258789	-59	-74.1999969482422	-47.4000015258789	85.9000015258789	-44.9000015258789	-32.2999992370605	-20.7999992370605	9.39999961853027	-27.7999992370605	-30.2999992370605	61.7999992370605	96.9000015258789	98.9000015258789	66.3000030517578	0	-17.6000003814697	0	-37.3500003814697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-47.9000015258789	91.6500015258789	98.9000015258789	96.9000015258789	-56	-27.2000007629395	21.5	32.8499984741211	0.0999999046325684	-17.1000003814697	-9.75	9.80000019073486	14.25	23.5	25	-22.2000007629395	11.1000003814697	-24	-18.6000003814697	-27.2999992370605	-14.3500003814697	13.5	18.9499998092651	7.90000009536743	-10.9000000953674	10.6999998092651	7.79999995231628	-17.6000003814697	-25.25	16.8499994277954	-18.7000007629395	41.1499996185303	26.3500003814697	-21.4499998092651	-22.7000007629395	15.6999998092651	25.6000003814697	12.5	-16.3500003814697	26.6000003814697	15.5	7.80000019073486	-19.0500001907349	12.8000001907349	-19.9000005722046	-28.2999992370605	-11.4000000953674	10.2000002861023	-6.64999985694885	16.3999996185303	14.8000001907349	0
13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.8000001907349	-10.3999996185303	34.0999984741211	-52.75	9.75	31.6000003814697	-24.3000001907349	58.2000007629395	63.7999992370605	48.9500007629395	-43.9000015258789	-56.5	-65.5999984741211	73.3000030517578	91.4000015258789	-47.4000015258789	-12.6500000953674	-12.3500003814697	9.60000038146973	-32.0499992370605	-35.2999992370605	44.4500007629395	93.9000015258789	98.9000015258789	87.9000015258789	0	11.9499998092651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-60.0999984741211	78.3000030517578	98.9000015258789	58.4000015258789	-61.0999984741211	-51	38.5999984741211	42.7000007629395	23.5	-14.4499998092651	9.19999980926514	24.1000003814697	21.5	35.0999984741211	23.5	-11.3000001907349	0	-22.2000007629395	-18.0500001907349	0	10.5	23.8999996185303	20.8000001907349	11.6999998092651	14	-5.80000019073486	-0.299999952316284	-17.7000007629395	-16.6999998092651	24.6999998092651	-14.75	42.7000007629395	31.1000003814697	-10.8999996185303	-15.7999997138977	14.0499997138977	25	17	-23.7999992370605	28.6000003814697	14	17.25	14.3000001907349	19.7999992370605	-13.1999998092651	-27.4500007629395	0.849999904632568	7.94999980926514	6.69999980926514	12.5	8.04999995231628	0
14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	-32.7999992370605	-57	-29.8999996185303	8.30000019073486	-40.4000015258789	50.7000007629395	45.2000007629395	32.0499992370605	-44.5	-51.5	-31.3999996185303	80.8000030517578	92.4000015258789	-15.6500000953674	-37.9000015258789	25.3000001907349	18	-28.2999992370605	-12.6000003814697	9.89999961853027	73.8000030517578	93.4000015258789	92.1500015258789	0	12.6999998092651	-20.7000007629395	-46.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-70.1999969482422	83.9000015258789	98.4000015258789	51.2000007629395	-63.0999984741211	-36.7999992370605	71.3000030517578	47.4500007629395	11.7999997138977	-13.8499999046326	23.8999996185303	21.0500001907349	17.5	23.25	17.8999996185303	-13.3000001907349	8.89999961853027	-42.4000015258789	-15.3999996185303	17.5	13.0499997138977	22.8000001907349	27.6000003814697	28.25	22.8000001907349	-6.54999995231628	13.8999996185303	0.850000143051147	14.25	24.3500003814697	-16.7000007629395	21.8500003814697	25.4499998092651	15.3999996185303	11.8000001907349	-11.9500002861023	30.3500003814697	31.1000003814697	-24.5	11.1999998092651	34.5999984741211	28.1000003814697	18.7000007629395	24.1000003814697	12.8000001907349	-27.7000007629395	16.7999992370605	12.5	12.1999998092651	24.6000003814697	-21.25	0
15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-26.7999992370605	8.65000009536743	17.25	17.2000007629395	59.2000007629395	87.4000015258789	66.8000030517578	57.7000007629395	-19.8499994277954	-52	-23.3999996185303	75.0500030517578	39.5999984741211	-32.2999992370605	-37.7999992370605	-37.6000003814697	-17.1000003814697	-64.0999984741211	-74.6999969482422	-64.5999984741211	-57	-39.9000015258789	81.9000015258789	0	91.1500015258789	86.9000015258789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67.3000030517578	78.5500030517578	51.2000007629395	-28.2000007629395	-70.1999969482422	97.9000015258789	94.4000015258789	27.0499992370605	-24.7000007629395	-31.2999992370605	-26.6999998092651	-18.4499998092651	-50	-30.0499992370605	-8.10000038146973	9.29999971389771	-15.6000003814697	-21.7000007629395	-22.7000007629395	-9.5	-16	15	29.0499992370605	7.14999985694885	-11.1999998092651	-13.8500003814697	-17.6000003814697	3.75	17.5	-10.3999996185303	7.90000009536743	-25.2999992370605	-28.2000007629395	-24.5	-19.7000007629395	11.1500000953674	20.6999998092651	19.8999996185303	31.3500003814697	-16.2999992370605	13	16.75	-15.7499995231628	-14.3999996185303	0	-17.9499998092651	-19.7000007629395	-34	-12.8000001907349	-16.6999998092651	-26.2000007629395	0
16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.6000003814697	-22.75	-16.2999992370605	41.7000007629395	59.7000007629395	43.2000007629395	41.2000007629395	13	-21.7000007629395	34.0999984741211	89.9000015258789	-23.7000007629395	-41.9000015258789	-22.7000007629395	-75.1999969482422	-63.0999984741211	-48.9000015258789	-79.1999969482422	-73.1999969482422	-69.0999984741211	-61.3499984741211	93.4000015258789	0	98.9000015258789	98.6500015258789	97.4000015258789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58.2000007629395	60.7000007629395	-10.3999996185303	-42.9000015258789	-50.5	98.9000015258789	98.9000015258789	-26.7000007629395	-26.7000007629395	-47.9000015258789	-55	-46.9000015258789	-40.9000015258789	-34.2999992370605	8.19999980926514	14.3499999046326	-13.6999998092651	-10.8499999046326	14.4499998092651	-16.8999996185303	10.3000001907349	-15.3999996185303	-16.8999996185303	-17.3999996185303	-33.7999992370605	-22.7000007629395	-32.7999992370605	-8.14999985694885	21	-6.64999985694885	14	-29.7999992370605	-29.7999992370605	-35.7999992370605	-37.7999992370605	-13.1000003814697	-22.2000007629395	-18.2999992370605	34.0999984741211	22.1000003814697	-14.8000001907349	-15.4499998092651	12.3000001907349	22.0500001907349	39.0999984741211	24.8500003814697	9.39999961853027	-19.8999996185303	-11.1000003814697	11.1000003814697	-18.1500005722046	0
17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.8999996185303	20	-6.5	41.7000007629395	39.5999984741211	43.7000007629395	7.15000009536743	-9.39999961853027	58.2000007629395	89.9000015258789	-11.4500002861023	30.1000003814697	32.0999984741211	-32.7999992370605	-52.5	24.5	-32.2999992370605	-50	-55.5	-26.7000007629395	90.9000015258789	0	98.9000015258789	0	98.6500015258789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-21.7000007629395	43.4500007629395	-41.9000015258789	-58.0499992370605	33.8499994277954	98.9000015258789	98.9000015258789	-44.9500007629395	-18.2999992370605	-27.0499992370605	-25.7999992370605	-20.2999992370605	-9.64999961853027	11.0499997138977	32.8499984741211	13.1999998092651	-8.69999980926514	-11.5	26.1000003814697	28.1000003814697	18.6999998092651	11.1499996185303	6.90000009536743	-10.1999998092651	-32.7999992370605	-20.2000007629395	-24.7000007629395	9.44999980926514	26.8500003814697	20.5500001907349	-15.6999998092651	-29.5499992370605	0	-26.7000007629395	-30.7999992370605	-17.7999992370605	-36.4000015258789	-12.6999998092651	13.5	35.0999984741211	18.3999996185303	0	33.5999984741211	45.4500007629395	0	27.6000003814697	29	14.5	15.5	11.6500000953674	8.80000019073486	0
18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22	-39.4000015258789	24	35.5999984741211	38.0999984741211	9	30	52.2000007629395	86.9000015258789	30.1000003814697	79.8000030517578	66.3000030517578	9.25	-34.7999992370605	36.2999992370605	15.3999996185303	-14.4000000953674	-35.2999992370605	-28.2999992370605	53.4500007629395	0	98.9000015258789	98.6500015258789	98.9000015258789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-63.8499984741211	10.6500000953674	-42.9000015258789	-60.0999984741211	42.8999996185303	98.9000015258789	98.9000015258789	-39.9000015258789	-13.6999998092651	-19.6000003814697	-13.1000003814697	-10.3500003814697	20.25	39.3499984741211	46.2000007629395	10.3999996185303	-9.84999990463257	8.5	27.5	31	15.3000001907349	16.4499998092651	13.6999998092651	-9.60000038146973	-11.6000003814697	-20.25	-22.2999992370605	11.9000000953674	27.6000003814697	28.1000003814697	-9.30000019073486	-23.7000007629395	-23.0499992370605	-22.7000007629395	-22.8000001907349	-15.8999996185303	-29.2000007629395	-16.1000003814697	16.75	24.8000001907349	14.3999996185303	-9.5	11.6999998092651	36.5999984741211	40.8999996185303	24.1000003814697	28.3000001907349	15.3000001907349	19.6499996185303	17.5	-13.1000003814697	0
19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-15.1999998092651	18	15.8999996185303	29.1000003814697	40.5999984741211	25.5	63.7999992370605	81.9000015258789	91.4000015258789	89.9000015258789	87.9000015258789	43.8999996185303	18.3500003814697	12.4499998092651	14.5999999046326	-16	-29.7999992370605	-11.9000000953674	-45.1500015258789	0	92.1500015258789	95.4000015258789	85.4000015258789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-42.9000015258789	-42.4000015258789	-61.0999984741211	-45.9000015258789	34.3499984741211	98.9000015258789	97.9000015258789	-72.1999969482422	25.6000003814697	18	15	27.6000003814697	46.7000007629395	56.2000007629395	60.2000007629395	23.5	16.5	23.6000003814697	21	-12.8500003814697	-12.1000003814697	-5.69999980926514	-10.1999998092651	-12.8000001907349	21.6000003814697	26.5	-10.6000003814697	27.1000003814697	21.6000003814697	27.8500003814697	33.5999984741211	-18.2999992370605	-17.7000007629395	-11.6999998092651	6.09999990463257	22	-17.6000003814697	-15.4000000953674	20.5	14	-36.8500003814697	-47.5	-46.5	-32.7999992370605	-32.2999992370605	14.3000001907349	-13.7000002861023	-27.7000007629395	-27.8999996185303	-36.7999992370605	-40.4000015258789	0
20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-28.7000007629395	-31.7999992370605	-52	-31.2999992370605	27.6000003814697	64.8000030517578	80.3000030517578	82.4000015258789	-24.1999998092651	-61.5999984741211	-79.75	-83.3000030517578	-42.9000015258789	-51.5	-31.5499992370605	32.8499984741211	24.4499998092651	-60.5999984741211	0	53.7000007629395	64.8000030517578	55.1500015258789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62.7999992370605	14.8499999046326	74.8000030517578	81.4000015258789	97.9000015258789	98.9000015258789	93.9000015258789	-70.8999977111816	-10.8000001907349	-10.0999999046326	26.6000003814697	26.6000003814697	36.8499984741211	31.5999994277954	31.3499994277954	-29.7999992370605	-15.3999996185303	-16.2000007629395	12.1999998092651	29.1000003814697	38.3499984741211	28.6000003814697	26.3000001907349	24	22.8999996185303	20	-10.25	2.80000019073486	-20.7999992370605	-21.0999994277954	-20.7000007629395	-13.6500000953674	-11.6000003814697	-10.6999998092651	-6.89999985694885	-19.4000005722046	-16.3000001907349	-18.8999996185303	12.1999998092651	23.75	-1.05000019073486	-54	-15.2000007629395	14.6999998092651	-48.5	-10.6999998092651	9	-2.35000038146973	-26.2000007629395	22	15.3999996185303	0
21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	-28.2000007629395	-9.5	47.7000007629395	63.7999992370605	87.9000015258789	75.3000030517578	-71.9499969482422	-68.0999984741211	-80.3000030517578	-83.3000030517578	-50	-41.9000015258789	-48.9000015258789	-19.3999996185303	8.60000038146973	-32.2999992370605	0	49.7000007629395	52.7000007629395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91.9000015258789	91.9000015258789	93.4000015258789	95.9000015258789	98.4000015258789	98.9000015258789	47.7000007629395	-61.5999984741211	-37.8500003814697	-24.2000007629395	20.2000007629395	36.5999984741211	41.7000007629395	-13.6000003814697	-20.7000007629395	-46.1500015258789	-29.7999992370605	-21.3999996185303	27	32.0999984741211	35.0999984741211	16	22.1999998092651	17.3999996185303	25.5	13.1999998092651	-22.6000003814697	-15	-15.3000001907349	-18.6000003814697	-25.2000007629395	-30.7999992370605	-33.0499992370605	-23.4500007629395	-16.9000000953674	-31.7999992370605	14.8000001907349	-9.65000009536743	-13.6999998092651	22.8999996185303	23.6000003814697	16.8999996185303	25.6000003814697	31.1000003814697	0	23.0500001907349	16.5	26.9499998092651	13.1999998092651	33.0999984741211	31.1000003814697	0
22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-7.59999990463257	18.5	-22.3000001907349	38.0999984741211	63.7999992370605	30.3500003814697	-44.4000015258789	-53	-82.3000030517578	-81.3000030517578	-65.0999984741211	-25.8999996185303	-50	-37.4000015258789	15.5	36.8499984741211	0	41.5999984741211	47.7000007629395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94.4000015258789	94.9000015258789	95.9000015258789	95.9000015258789	97.6500015258789	97.9000015258789	10.5	-52	-40.9000015258789	-42.6500015258789	-11.4000000953674	31.1000003814697	30.6000003814697	-23	-40.9000015258789	-44.4000015258789	-28.0499992370605	-15.8999996185303	28.25	27	32.0999984741211	-14.1999998092651	-10.3499999046326	8.39999985694885	14.8999996185303	9.80000019073486	-33.2999992370605	-13.6000003814697	-22.2000007629395	-18.6000003814697	-22.2000007629395	-37.7999992370605	-36.3500003814697	-15.2500004768372	-22.2000007629395	-30.7999992370605	19.2999992370605	-7.30000019073486	8.80000019073486	22.5	19.9499998092651	17.0999994277954	21.6999998092651	30.5	0	37.0999984741211	19.5	30.1000003814697	12	32.5999984741211	41.0999984741211	0
23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.6999998092651	-23.7000007629395	-37.9000015258789	52.7000007629395	16	98.9000015258789	97.9000015258789	-40.9000015258789	-31.2999992370605	-24.7000007629395	37.3499984741211	41.2000007629395	-15.6000003814697	-29.7999992370605	-21.3999996185303	0	-35.7999992370605	-16.9000000953674	34.0999984741211	38.3499984741211	74.8000030517578	91.9000015258789	83.9000015258789	65.8000030517578	0	0	0	0	0	0	0	0	0	22.9499998092651	-33.7999992370605	-22.2000007629395	28.6000003814697	-17.7000007629395	-14.1999998092651	-30.7999992370605	96.4000015258789	62.2999992370605	75.8000030517578	92.9000015258789	75.3000030517578	51.7000007629395	-12.6000003814697	-40.4000015258789	15.8999996185303	15	32.5999984741211	34	21.5	8.60000038146973	8.69999980926514	-15.6000003814697	-21.5	-30.7999992370605	-8.60000038146973	-14.7999997138977	9.90000009536743	-8.10000038146973	-10.6999998092651	10.6000003814697	10.9499998092651	-13.3000001907349	7.80000019073486	9.5	13	-11.3999996185303	-20.2000007629395	11.5	-12.6000003814697	-8.5	12.0500001907349	-8.89999961853027	-12.1000003814697	16	15.3999996185303	9.59999990463257	11.8000001907349	12.5	27.6000003814697	14.3999996185303	0
24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-20.7000007629395	-7.90000009536743	29.3000001907349	69.3000030517578	98.9000015258789	97.9000015258789	-76.1999969482422	-75.6999969482422	-9.14999961853027	11.8000001907349	48.7000007629395	-59.5999984741211	-59	-64.3499984741211	0	-48.1500015258789	-42.9000015258789	-55	-36.3500003814697	9.10000038146973	19.25	37.0999984741211	0	0	0	0	0	0	0	0	0	0	84.4000015258789	64.0500011444092	-42.1500015258789	-63.0999984741211	-10.3500003814697	7.19999980926514	52.2000007629395	94.9000015258789	86.9000015258789	98.9000015258789	98.4000015258789	90.4000015258789	35.3499984741211	-28.7000007629395	-66.3499984741211	-40.9000015258789	-18.2000007629395	-17.7000007629395	-9.55000019073486	24.5500001907349	26.6000003814697	23.6000003814697	12.4000000953674	19.5	-9.60000038146973	9.89999961853027	19.3999996185303	-8.14999985694885	18.3999996185303	-32.7999992370605	-33.2999992370605	35.0999984741211	32	23.5	22.8000001907349	-7.30000019073486	17.8999996185303	-8.30000019073486	-54	-17.7999992370605	-8.19999980926514	22	23	-14.6999998092651	-22.5499992370605	-23.2999992370605	2.70000004768372	59.2000007629395	37.3499984741211	33.3499984741211	27.8000001907349	0
25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.8999996185303	-9.10000038146973	22.6999998092651	47.2000007629395	14.8000001907349	-88.3000030517578	-23.7000007629395	90.4000015258789	90.4000015258789	86.9000015258789	-31.7999992370605	-17.6000003814697	-23	0	-28.7999992370605	-31.7999992370605	-28.7999992370605	-8.5	20.3499994277954	30.6000003814697	36.3499984741211	0	0	0	0	0	0	0	0	0	0	85.4000015258789	74.3000030517578	-27.7000007629395	-54	-12.4500002861023	12	45.2000007629395	63.7999992370605	54.7000007629395	98.9000015258789	97.9000015258789	54.7000007629395	-32.7999992370605	-60.3499984741211	-46.6500015258789	-36.9500007629395	-26.7000007629395	-16.2000007629395	-14.0499997138977	9.69999980926514	36.0999984741211	26.8000001907349	30.0500001907349	32.0499992370605	-8.69999980926514	11.8999996185303	-14.6000003814697	-15.1000003814697	12.0999999046326	-24.7000007629395	-36.7999992370605	34.5999984741211	22.8000001907349	-15.6000003814697	-17.4000005722046	-6.35000014305115	25.1000003814697	-1.30000019073486	-43.9000015258789	12	21.75	26.5	26.5500001907349	22.1000003814697	0	-15.1999998092651	-16.6000003814697	14.3499999046326	8.80000019073486	23.5	21	0
26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.6000003814697	-44.9000015258789	16.25	-52.5	-44.1500015258789	89.6500015258789	98.4000015258789	98.9000015258789	93.9000015258789	46.2000007629395	12.8999996185303	-12.1999998092651	0	-47.5	0	9.39999961853027	18.5	28	22	17.7999997138977	0	0	0	0	0	0	0	0	0	0	70.3000030517578	93.4000015258789	-8.39999961853027	-46.5	-10.8999996185303	12.7000002861023	40.0999984741211	34.8499984741211	47.7000007629395	98.9000015258789	91.9000015258789	-17.1000003814697	-61.8499984741211	-47.4000015258789	-32.2999992370605	-18.7999992370605	-19.2000007629395	-12.3999996185303	1.25	29	40.0999984741211	30	32.0999984741211	27.1000003814697	-19.7999992370605	9.69999980926514	8	-18.25	14	-24.8499994277954	-29.5499992370605	30.1000003814697	-10.3999996185303	-17.3999996185303	-18.9500007629395	-20.75	24.0500001907349	16.2000007629395	-42.1500015258789	-7.54999995231628	24.5	32.0999984741211	26.1000003814697	29.1000003814697	12.3000001907349	-14.3999996185303	7.80000019073486	57.7000007629395	30.7999992370605	21.4499998092651	27.6000003814697	0
27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.6000003814697	15	-23.2999992370605	-27.75	61.2000007629395	62.2999992370605	56.7000007629395	24.25	17	51.1499996185303	81.9000015258789	0	-34.7999992370605	-29.7999992370605	-20.9500007629395	-24.7000007629395	-36.2999992370605	-52	-51.25	-49.25	0	0	0	0	0	0	0	0	0	-14.6999998092651	33.75	63.7999992370605	62.7000007629395	52.2000007629395	10.25	-9.39999961853027	-11.8000001907349	15	14.4499998092651	31.1000003814697	26.2999992370605	76.8000030517578	96.4000015258789	98.4000015258789	33.4000015258789	-18.1000003814697	10.8999996185303	-9.39999961853027	16	17.2999992370605	7.15000009536743	0.349999904632568	-8.69999980926514	-7.5	9.5	-11.6999998092651	12.0999999046326	9.5	-9.80000019073486	14.8999996185303	-11.3999996185303	-15.6000003814697	-14.1000003814697	-19.7000007629395	11.3000001907349	8	-11.3999996185303	16.7999992370605	-9.65000009536743	-15.6500000953674	-14.8000001907349	-20.7000007629395	-11.2000002861023	11.1999998092651	15.1999998092651	-10.3000001907349	-18.1000003814697	-26.3000001907349	8.39999961853027	12.1999998092651	0
28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	-39.2999992370605	-62.5999984741211	-53	-41.9000015258789	-44.4000015258789	-24.7000007629395	-9.60000038146973	10.8999996185303	-15.5	0	89.6500015258789	74.0500030517578	75.3000030517578	88.6500015258789	84.9000015258789	84.9000015258789	77.3000030517578	-17.3999996185303	0	0	0	0	0	0	0	0	0	-45.4000015258789	75.3000030517578	-42.2000007629395	-72.1999969482422	-31.8999996185303	94.4000015258789	80.8000030517578	-19.2000007629395	24	67.8000030517578	67.8000030517578	45.9500007629395	12	-41.9000015258789	-53	-31.7999992370605	96.9000015258789	66.3000030517578	80.8000030517578	88.1500015258789	75.8000030517578	55.2000007629395	42.2000007629395	-15.2999997138977	-9.10000038146973	-19.6000003814697	-32.7999992370605	-42.8999996185303	-37.1000003814697	-18.9500007629395	-16.7999992370605	7.59999990463257	24.8999996185303	26.8000001907349	17.3999996185303	-17.6500005722046	-11.8000001907349	18.2999992370605	-19.7000007629395	-10.1000003814697	13.5	12.8000001907349	14.8999996185303	28.1000003814697	29.6000003814697	13.3999996185303	12.75	-23.9500007629395	-38.7999992370605	-19.6000003814697	44.9500007629395	0
29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.5	-43.4000015258789	-40.4000015258789	-36.7999992370605	-22.7000007629395	-12.3999996185303	-10.3999996185303	-14.6000003814697	27.6000003814697	0	98.4000015258789	98.4000015258789	98.9000015258789	98.9000015258789	98.4000015258789	88.9000015258789	-36.7999992370605	-16.1499996185303	0	0	0	0	0	0	0	0	0	15.5	85.9000015258789	13.3000001907349	-55	-58.7999992370605	-20.7000007629395	98.9000015258789	33.0999984741211	-7.54999995231628	62.2999992370605	64.3000030517578	48.9500007629395	20.5	-18.6000003814697	-35.0499992370605	18.2000007629395	96.9000015258789	23.3000001907349	41.7000007629395	65.8000030517578	46.7000007629395	13.8999996185303	-20.7000007629395	-15.6500000953674	-10.5	-15.8000001907349	-20.7000007629395	9.45000028610229	-15.1999998092651	7.90000009536743	-14.6000003814697	24.3000001907349	12.8000001907349	16.5	20.5	9.25	27.1000003814697	35.5999984741211	11.8000001907349	23.5	20	18.5	16.3999996185303	-8.30000019073486	-11.8499999046326	14.3000001907349	13.8000001907349	-28.3999996185303	-51	-13.8999996185303	16.8999996185303	0
30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	31.1000003814697	-7.09999990463257	35.5999984741211	21.75	14.3000001907349	-52	-63.0999984741211	70.8000030517578	0	86.9000015258789	83.1500015258789	79.8000030517578	65.3000030517578	-47.9500007629395	-92.9000015258789	-91.8500022888184	0	0	0	0	0	0	0	0	0	0	-63.0999984741211	96.6500015258789	91.9000015258789	27.6000003814697	-17.2000007629395	-25.7999992370605	82.9000015258789	98.9000015258789	-37.9000015258789	45.4500007629395	71.8000030517578	74.3000030517578	44.4500007629395	30.6000003814697	43.1499996185303	30.6000003814697	31.7999992370605	-60.0999984741211	39.0999984741211	46.9500007629395	38.5999984741211	18.5	18.1999998092651	24.8000001907349	15.5	-7.69999980926514	25.1000003814697	-28.8000011444092	-17.7000007629395	-11.9499998092651	-22.7000007629395	35.0999984741211	-22.7999992370605	-30.6499996185303	-35.4000015258789	16.8999996185303	13.3999996185303	15.3499999046326	-36.1000003814697	28.0999994277954	7.09999990463257	14.8999996185303	31	24.8999996185303	-6.40000009536743	-51.5	-31.7999992370605	-25	-22.9500007629395	15.3999996185303	19.3999996185303	0
31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.3999996185303	29.5	-11.3999996185303	-27.7000007629395	-62.0999984741211	-70.1999969482422	-47.6500015258789	0	49.7000007629395	37.0999984741211	29.8999996185303	-24.7000007629395	-51	-84.8000030517578	-90.6000022888184	-78.1999969482422	0	0	0	0	0	0	0	0	0	-82.3000030517578	97.4000015258789	96.9000015258789	75.8000030517578	7.5	-20.2999992370605	-26.7000007629395	98.9000015258789	-42.9000015258789	57.7000007629395	69.3000030517578	72.8000030517578	65.3000030517578	59.7000007629395	58.2000007629395	50.7000007629395	-5.05000114440918	-66.0999984741211	46.7000007629395	53.7000007629395	27.1000003814697	22.2999992370605	20.3999996185303	30.6000003814697	25.5	17	-10.4500002861023	-42.4000015258789	-27.7000007629395	-10.1000003814697	-27.5	24.3999996185303	-22.7000007629395	-38.8500003814697	-39.9000015258789	14.8000001907349	-14.8999996185303	12.8999996185303	-47.1500015258789	-22.7999992370605	-38.7999992370605	-32.6000003814697	-27.5999994277954	-41.9000015258789	-55	-53	-45.9000015258789	-16.6499996185303	92.4000015258789	-32.7999992370605	-53.25	0
