V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76
11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.35000014305115	-17.2000007629395	26.3500003814697	-19.2999992370605	11.3999996185303	0.5	10.8999996185303	31.1000003814697	11.3499999046326	0	10.8999996185303	12.8999996185303	-15.6000003814697	-21.8999996185303	-28.8000011444092	25.1000003814697	-15.6999998092651	0	-31.7999992370605	-12.6499996185303	-7.90000009536743	-8.69999980926514	-9.95000028610229	0	20.5	12.3000001907349	14	37.5999984741211	49.5999984741211	10.3000001907349	12.5	29.1999998092651	-9.60000038146973	14.8000001907349	-17.2000007629395	0	21.0500001907349	13.5	14.8999996185303	9.39999961853027	13.3499999046326	53.7000007629395	70.8000030517578	69.0500030517578	43.3999996185303	34.0999984741211	27.6000003814697	14.5	-20.5	-1.00000023841858	-21.7000007629395	20.75	-16.8500003814697	-28.7000007629395	-17.1000003814697	29.1000003814697	68.3000030517578	52.9500007629395	37.5999984741211	-30.7999992370605	0	-26.2000007629395	-20.8999996185303	-30.7999992370605	-14.6500000953674	21.5
12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.39999961853027	14.5	51.7000007629395	-23.7000007629395	-22.7000007629395	-25.7000007629395	-26.2000007629395	-19.7000007629395	-25.5	10.1000003814697	-13.6000003814697	12.8000001907349	17.3999996185303	17.9499998092651	26.6000003814697	-50	-45.1500015258789	-37.7999992370605	-24.2000007629395	-11.1000003814697	20.5	-18.7000007629395	-16.7000007629395	-10.6500000953674	10.6000003814697	6.34999990463257	-5.40000009536743	13.4000000953674	-12.6999998092651	-20.7000007629395	36.0999984741211	-12.6999998092651	7.79999995231628	9.39999961853027	21.3999996185303	24.1000003814697	-10	13.5	-17.7000007629395	14	-8.10000038146973	18.75	36.0999984741211	37.5999984741211	24.3500003814697	20.5	18.5	12	10.5	-18.3000001907349	8.5	22.0500001907349	25.9499998092651	9.89999961853027	15.5	13.4499998092651	38.0999984741211	38.5999984741211	-17.7000007629395	-37.7999992370605	-25.7000007629395	-15.8000001907349	9.75	8.19999980926514	21
13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-13.8999996185303	20.5	15.9499998092651	-7.40000009536743	-10.6000003814697	12.2000002861023	21	12.3999996185303	32.0999984741211	19	17.5	10.8000001907349	-8.5	21.3999996185303	-38.9000015258789	-39.1500015258789	-26.7000007629395	25.3999996185303	13.6999998092651	10	-14.1000003814697	-7.90000009536743	-12.1000003814697	-19.25	-11.3500003814697	-10.6500000953674	16.3999996185303	17	6.40000009536743	30.1000003814697	-8.94999980926514	24.2999992370605	28.3000001907349	25.6000003814697	-17.2000007629395	-41.9000015258789	15.8000001907349	19.1999998092651	-14.6999998092651	11.2000002861023	-22.2000007629395	-28.5499992370605	-37.5499992370605	-48.4500007629395	-50.25	-35.7999992370605	20.2999992370605	-14.0499997138977	18.75	-16.6000003814697	29.3500003814697	36.8499984741211	14.3000001907349	-21.7000007629395	-30.7999992370605	-9.60000038146973	39.5999984741211	29.3999996185303	16	-7.15000009536743	-18.2000007629395	35.5999984741211	51.7000007629395	68.3000030517578
14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-13.6000003814697	-19.8999996185303	-27.2999992370605	-40.9000015258789	-37.7999992370605	-29.2999992370605	-14.9000000953674	21.5	-9.5	11.7999997138977	14.5	24.1000003814697	16.5	-41.9000015258789	-35.7999992370605	-26.2000007629395	-11.1000003814697	-8.80000019073486	20	7.90000009536743	-11.7000002861023	-18	-10.6999998092651	1.79999995231628	-12.9499998092651	-8.39999961853027	-8.94999980926514	10.3999996185303	28.6000003814697	-13.6000003814697	23.6000003814697	30.6000003814697	11.3999996185303	-15.6000003814697	-28.2000007629395	-15.6999998092651	16.5	13.75	-20.2000007629395	-25	-27.7000007629395	-31.7999992370605	-46.1500015258789	-42.4000015258789	-35.6000003814697	10.6999998092651	-33.5499992370605	24.1000003814697	17	39.0999984741211	41.8999996185303	21.8999996185303	-20.25	-35.0499992370605	-23.7000007629395	-9.30000019073486	23.5	13.4000000953674	13.3999996185303	21	54.2000007629395	62.7999992370605	86.1500015258789
15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.5	-9.60000038146973	-15.1000003814697	-18.2000007629395	-11.5	8.30000019073486	15.5999999046326	18	-10.1500000953674	-29.2999992370605	-23.8999996185303	6.5	22	12.5	4.90000009536743	14	17.5	-26.7000007629395	12.5	17.6999998092651	9.89999961853027	-6.69999980926514	-9.69999980926514	-10.8999996185303	-12.8000001907349	13.1999998092651	-11.8000001907349	-25.2000007629395	-13.6000003814697	27.5	26	20.5500001907349	10.6999998092651	-20.2000007629395	20.8999996185303	32.5999984741211	-16.6000003814697	21.3999996185303	7.59999990463257	-20.3000001907349	-20.0500001907349	16	12.8000001907349	-5.19999980926514	-12.1000003814697	-23.2000007629395	17.5	18	43.7000007629395	32.0999984741211	20.5	-38.7999992370605	-30.7999992370605	-33.7999992370605	-24.7000007629395	-7.69999980926514	13	21.8000001907349	31.5	58.2000007629395	83.4000015258789	94.9000015258789
16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.1999998092651	-9.69999980926514	-13.8999996185303	8.60000038146973	85.4000015258789	50.7000007629395	16.6999998092651	-18	-31.7999992370605	-24.2000007629395	8.5	23.6000003814697	36.2999992370605	17.3999996185303	-14.1000003814697	14.3999996185303	-14.1999998092651	11.4499998092651	-11.5499997138977	-0.349999904632568	-9.34999990463257	-21.2000007629395	-15.8999996185303	-14.3999996185303	-15.3000001907349	-6.19999980926514	-13.1500000953674	-16.7999992370605	24	22.8000001907349	-7.09999990463257	9	-10.1999998092651	14.5	19.8999996185303	-6.69999980926514	18.4499998092651	-8.75	10.6000003814697	13.5	13.6999998092651	-12.6999998092651	-21.0999994277954	-11.1999998092651	-29.0499992370605	16	19.8999996185303	35.5999984741211	18.5	29.3000001907349	-26.7000007629395	-26.7999992370605	-38.8500003814697	-19.1000003814697	-18.7000007629395	-8.80000019073486	-14.6000003814697	19.8999996185303	52.2000007629395	76.8000030517578	94.6500015258789
17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19	9.89999961853027	-11.8499999046326	-35.7999992370605	-25.7000007629395	19.5	-20.7000007629395	-51.5	-37.4000015258789	-15.1999998092651	38.3499984741211	28.8000001907349	14.3999996185303	8.15000009536743	12	-24.2999992370605	17	0.700000047683716	12.5	-10.75	10.8000001907349	9.30000019073486	17.8999996185303	11.5	14.1999998092651	-30.7999992370605	-10.1999998092651	36.2999992370605	-16.1000003814697	-20.2000007629395	-8.39999961853027	18	10.6000003814697	26.5	-11.6500000953674	17.2000007629395	-9.39999961853027	-10.6500000953674	22	21.5	18.5999994277954	15.5	-10.3999996185303	-20.8000001907349	8.44999980926514	14	22.6999998092651	8.34999990463257	33.5999984741211	-16.6500005722046	-25	-38.7999992370605	-9.60000038146973	-13.7000002861023	-18.4000005722046	-15.1999998092651	6.59999990463257	31.0999994277954	72.8000030517578	91.4000015258789
18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.8000001907349	17	-54	-34.7999992370605	27.6000003814697	-12.1000003814697	-15.1000003814697	-1.15000009536743	-9.95000028610229	45.7000007629395	45.7000007629395	28.1000003814697	15.8000001907349	11.5	-23.7000007629395	5.80000019073486	5.60000014305115	12.3999996185303	-7.90000009536743	17	-11.1000003814697	11	12.5	18.3999996185303	-33.3500003814697	9	29.1000003814697	-20.7000007629395	-17.2000007629395	14	24.3999996185303	13.4499998092651	21.5	-9	12	-14.9000000953674	-21.1000003814697	6.04999995231628	25.1000003814697	28.3999996185303	25.5500001907349	-7.5	31.1000003814697	8.60000038146973	-9.15000009536743	-8.60000038146973	-22.2000007629395	16.6999998092651	11.8499999046326	15.0500001907349	9.19999980926514	14	-6.54999995231628	-10.1000003814697	-8.80000019073486	-19.2000007629395	10	34.5999984741211	76.3000030517578
19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14	13	10.8000001907349	37.0999984741211	-11.6000003814697	21.5500001907349	45.7000007629395	19.75	40.0999984741211	35.0999984741211	28.6000003814697	13.3499999046326	9.89999961853027	-23.7000007629395	14.5	26	19	12	18.5999994277954	28.1000003814697	17.9499998092651	10.3999996185303	12.6999998092651	-32.2999992370605	16.5	-21.7000007629395	-28.2999992370605	-21.2000007629395	-10.5	24.6000003814697	-15.6000003814697	11.3000001907349	-13.6000003814697	16.8999996185303	17.75	-10.1000003814697	19	25.8999996185303	25.6000003814697	34.3499984741211	20.5	29	-10.1999998092651	-28.2999992370605	-36.7999992370605	-36.7999992370605	17.8999996185303	25.1000003814697	35.3499984741211	29.1000003814697	35.5999984741211	29.1000003814697	-6.69999980926514	-7.59999990463257	-23.7000007629395	-44.6500015258789	-38.2999992370605	13.1999998092651
20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.6000003814697	22	42.7000007629395	27.1000003814697	13.1999998092651	50.4500007629395	20.5	44.9500007629395	37.0999984741211	37.0999984741211	14.1999998092651	10	-33.8500003814697	11.8999996185303	22.1000003814697	17.4499998092651	9.19999980926514	0	17.5	20.3999996185303	13.3000001907349	14.75	-34.2999992370605	22.5	-30.5499992370605	-26.7000007629395	-39.9000015258789	-16.6500005722046	11.1999998092651	-16.1000003814697	-10.6999998092651	-14.5500001907349	28.5	21.75	14	31.6000003814697	30.6000003814697	25.6000003814697	34.8499984741211	15.75	33.0999984741211	10.6000003814697	-40.9000015258789	-40.9000015258789	-43.4000015258789	12.5	33.7499990463257	43.7000007629395	36.0999984741211	41.3999996185303	41.1499996185303	5.30000019073486	7	-21.2000007629395	-55	-51	-25.4500007629395
21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.6000003814697	-6.95000004768372	-12.1000003814697	-31.2999992370605	-52	18	19.5	12.5500001907349	21.75	18.5	10.1999998092651	11	6.80000019073486	14	16.3999996185303	9.39999961853027	12.3000001907349	11.1999998092651	13	10.6999998092651	-16.1000003814697	12.3999996185303	14.1999998092651	-24.7000007629395	-21.2999992370605	-6.90000009536743	14.5	-9.60000038146973	-6.59999990463257	7.19999980926514	-17.6000003814697	21.0500001907349	22.5500001907349	27.6000003814697	20	22	19.0999994277954	23.6000003814697	13	10.9499998092651	-8.69999980926514	-8.84999990463257	-41.9000015258789	-34.5499992370605	-12.8000001907349	8.59999990463257	31.5500001907349	27.6000003814697	34.0999984741211	28.1000003814697	15.8999996185303	10	20	-25.7000007629395	-45.4000015258789	-34.5499992370605
22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11	22.5	22.1000003814697	-62.0999984741211	21.1000003814697	-13.6000003814697	-13.6000003814697	-11	9.5	10.1999998092651	-10.75	9.34999990463257	-19.7000007629395	-19.2000007629395	-13.1999998092651	18	19.2000007629395	6.79999995231628	-9.10000038146973	12.5	28.1000003814697	7.59999990463257	7.90000009536743	31.5999994277954	0	38.8499984741211	15.75	10.3999996185303	14.5	-19.3999996185303	17.7999992370605	12.6999998092651	19.5	24	-13.3000001907349	-17.1000003814697	-15.1999998092651	12.5	29.1000003814697	9.19999980926514	15.5	-19.7000007629395	-50	-33.8500003814697	45.7000007629395	54.7000007629395	-7.30000019073486	-49.25	-35.4000015258789	11.5	26.2999992370605	37.5999984741211	0	0	0
23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.6999998092651	32.5999984741211	-43.9000015258789	23	-44.9000015258789	-45.9000015258789	-44.5	-34.9000015258789	-21.2000007629395	6.25	-15.1500000953674	-13.5999999046326	-15.4000000953674	-14.6000003814697	-17.4000005722046	16.75	23	8.60000038146973	14.3999996185303	37.5999984741211	-11.6000003814697	10.5	26.1000003814697	35.7999992370605	33.0999984741211	19.4499998092651	9.89999961853027	-10.3000001907349	10.8000001907349	31.1000003814697	20.1999998092651	-7.19999980926514	9.5	-27.2999992370605	-19.9000005722046	-18.7000007629395	9.69999980926514	15	12.3999996185303	-10.8499999046326	-28	-29.2000007629395	-24.7000007629395	57.2000007629395	59.4500007629395	-21.7000007629395	-58	-40.9000015258789	-20.2999997138977	-19.3999996185303	27.8500003814697	0	0	0
24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.5	19	29.6000003814697	-72.1999969482422	-72.1999969482422	-61.0999984741211	-33.2999992370605	-12.6999998092651	28.1000003814697	-9.85000038146973	15.6499996185303	10	-17.6000003814697	-12.3000001907349	13.3000001907349	16.25	11.8999996185303	26.3500003814697	50.2000007629395	-19.2999992370605	-8.59999990463257	12.9000000953674	35.0999984741211	39.0999984741211	41.3999996185303	41.2000007629395	-36.6000003814697	36.5999984741211	-30.7999992370605	-38.2999992370605	-46.4000015258789	-54.5	-60.0999984741211	-49.9500007629395	-63.0999984741211	8.84999990463257	-8.80000019073486	35.2999992370605	11.4499998092651	8.5	17.1000003814697	-6.75	47.7000007629395	62.2999992370605	1.5	-87.5500030517578	-70.1999969482422	-44.9000015258789	-45.9000015258789	-46.9500007629395	0	0	0
25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	74.8000030517578	42.0999984741211	-75.1999969482422	-68.0999984741211	-59.5499992370605	-38.1000003814697	37.0999984741211	24.6000003814697	-28.7000007629395	0	22.3999996185303	14.8999996185303	17	11.9999997615814	12.75	9.19999980926514	23.6000003814697	38.0999984741211	-22.7000007629395	14.3000001907349	25.6000003814697	0	-37.0499992370605	-64.5999984741211	24.4499998092651	-51.25	26.1000003814697	-26.8999996185303	-29.7999992370605	-54	-29.7999992370605	-48.6999988555908	-33.9000015258789	-58	-9.44999980926514	-28.5500011444092	22.5	-26.3000001907349	5.5	27.1000003814697	34.0999984741211	34.5999984741211	1.59999990463257	15.1999998092651	21.7000007629395	35.7999992370605	0	68.8000030517578	59.4500007629395	91.9000015258789	95.1500015258789	97.1500015258789
26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.2999992370605	-35.7999992370605	-51.5	-44.4500007629395	-47.9000015258789	-16.7000007629395	39.0999984741211	-10.6000003814697	-18.1500005722046	-17.7000007629395	-18.2000007629395	-24.2999992370605	-13.2999997138977	11.4000000953674	-20.2999992370605	14.5	20.3999996185303	-10.8000001907349	-8.39999961853027	13	21.5	-9.80000019073486	17	-12.3999996185303	17	16.2000007629395	-9.30000019073486	-12.0500001907349	9.30000019073486	-5	-9.69999980926514	-14.6999998092651	-16.7000002861023	-7.09999990463257	16.6999998092651	15.3000001907349	15.3000001907349	34.0999984741211	39.0999984741211	20	-18.3999996185303	-18.2000007629395	-31.2999992370605	-29.5	10.3499999046326	-27.7999992370605	-20.0499992370605	52.7000007629395	81.4000015258789	95.4000015258789	98.9000015258789
27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30.1000003814697	-7.69999980926514	-20.7000007629395	-32.2999992370605	-25.7999992370605	-28.7000007629395	-14.6000003814697	17.3999996185303	-6.95000004768372	-16.2000007629395	-21.7000007629395	30.1000003814697	35.0999984741211	13.3000001907349	23.1000003814697	-37.7999992370605	20	20.5	-25.3999996185303	-44.9000015258789	-23.2000007629395	21	22.5	17	-50	-13.8000001907349	-30.2999992370605	-18.1000003814697	26.6000003814697	33.0999984741211	41.0999984741211	44.7000007629395	9.75	36.0499992370605	26	10.6999998092651	17.5499992370605	8.65000009536743	-29.7999992370605	-50.5	-57	-39.9000015258789	-10.8999996185303	20.3499994277954	-24.2000007629395	-17.6000003814697	-20.2000007629395	40.5999984741211	73.8000030517578	96.4000015258789
