chr	start	end	log2FC	p-value
chr1	138885001	139145000	-7.46483929658773	0.501991008699346
chr1	139145001	139445000	-7.26083791121756	0.516507534244452
chr1	139445001	139705000	-7.46836324072792	0.506992541769537
chr1	139705001	140265000	-8.53898512331023	0.682038684936363
chr1	140265001	140825000	-8.61763107406511	0.698041497438449
chr1	140825001	141385000	-8.45919482353026	0.677971583221972
chr1	141385001	141945000	-8.43485669065262	0.668976692697439
chr1	141945001	143180000	-9.55541093729414	0.81598630762506
chr1	143180001	143430000	2.7191541361693	0.00675778218922729
chr1	143430001	145805000	-10.443085862722	0.885037405302995
chr1	145805001	146055000	2.34924396810976	0.00794421601176687
chr1	146055001	147070000	-1.66427563273189	0.587761018625545
chr1	147070001	147930000	0.244580146310722	0.257645666858546
chr1	147930001	149755000	-3.43236048045216	0.82474333846421
chr1	149755001	149830000	-6.17479474317374	0.264997527582738
chr1	149830001	150635000	1.29272721272069	0.0770877613472077
chr1	150635001	150970000	-0.267297583067046	0.270241490735456
chr1	150970001	151350000	2.40482992215757	0.00879826340621803
chr1	151350001	151840000	0.228492110424779	0.225293085919691
chr1	151840001	153535000	-1.29188578119657	0.624025093322678
chr1	153535001	153995000	2.51912578628303	0.0036744129031927
chr1	153995001	154935000	0.0256979852977776	0.304618756432722
chr1	154935001	155280000	3.30934183911662	0.00010020224338736
chr1	155280001	155330000	1.64891310526076	0.0232454409204577
chr1	155330001	156485000	1.24621652778271	0.0743066909047266
chr1	156485001	156770000	2.71042259174432	0.00342684719257225
chr1	156770001	159910000	-0.577386079705284	0.550330642898271
chr1	159910001	160340000	1.39308804811803	0.078253311057298
chr1	160340001	160435000	1.24515868879705	0.0620046698486172
chr1	160435001	160715000	1.77971787973471	0.0486800681552157
chr1	160715001	161010000	-1.02058285227315	0.361379244233021
chr1	161010001	161450000	2.28681890686632	0.00603714878277706
chr1	161450001	165625000	-1.77944308708088	0.816114933535518
chr1	165625001	165960000	1.50275518704192	0.0354590705787694
chr1	165960001	166835000	-2.51649351344676	0.663600077090934
chr1	166835001	167550000	0.533675916139981	0.204022787235362
chr1	167550001	167760000	2.22521433353716	0.00724114753244787
chr1	167760001	167810000	1.51459656131294	0.0609693694710541
chr1	167810001	180910000	-0.143798087563921	0.475201828038584
chr1	180910001	181160000	3.30010247466402	0.00109641615412825
chr1	181160001	182385000	-9.46731115243243	0.836948567189619
chr1	182385001	184055000	1.13340845962048	0.0921550172505461
chr1	184055001	185350000	-0.624821267986824	0.458396683906501
chr1	185350001	187890000	-2.92848442772154	0.843509152964566
chr1	187890001	188140000	0.528011643968868	0.172063198495753
chr1	188140001	192805000	-2.72446699126252	0.899566573902298
chr1	192805001	193125000	0.9171367008441	0.120971211437915
chr1	193125001	197140000	-11.0927098743705	0.943985503907163
chr1	197140001	198925000	-0.402190976797477	0.435022010476176
chr1	198925001	199225000	2.1127878507525	0.0188332368376001
chr1	199225001	201010000	-0.174281919336418	0.385259359534195
chr1	201010001	202255000	1.87124892678161	0.0109101006841104
chr1	202255001	202350000	1.94484086431592	0.0550946812456165
chr1	202350001	202805000	-0.631464493866391	0.374690804461703
chr1	202805001	203330000	2.1651045209376	0.00677914661818479
chr1	203330001	204405000	0.167669888066671	0.276571589429492
chr1	204405001	204715000	2.38552454912251	0.00561866680180256
chr1	204715001	206150000	0.531665687501058	0.194354892108568
chr1	206150001	206465000	-8.03257889045706	0.561992723264758
chr1	206465001	206715000	2.96628082781456	0.00167796885638027
chr1	206715001	206970000	-0.86586745792417	0.307940492020499
chr1	206970001	211255000	-0.757952879302818	0.610087568286044
chr1	211255001	212030000	0.279761504419025	0.246473111520734
chr1	212030001	213055000	1.47411762903838	0.0426030411649949
chr1	213055001	221705000	-1.00311088814816	0.75558509780282
chr1	221705001	221955000	2.2093933298468	0.0224079989143582
chr1	221955001	225420000	-0.114645340639478	0.413168206002631
chr1	225420001	226970000	1.62823219096171	0.0265253454928623
chr1	226970001	226995000	-5.45483602056401	0.124989683496596
chr1	226995001	230065000	0.303158916855065	0.268711218344449
chr1	230065001	230285000	1.83138640691255	0.0416568024372953
chr1	230285001	230315000	-5.68738538182993	0.145019956710315
chr1	230315001	234475000	-0.332197937786995	0.498984070202832
chr1	234475001	234730000	2.46684580354218	0.00472758562635622
chr1	234730001	234785000	0.365345534280413	0.0763683104532404
chr1	234785001	235165000	1.6253975773382	0.0344073631037245
chr1	235165001	235510000	1.09093666027039	0.0931624113871606
chr1	235510001	240455000	-1.60353423437904	0.79979663398532
chr1	240455001	240720000	1.43298802064216	0.0578993810043001
chr1	240720001	241395000	-8.66683246966483	0.710942586448736
chr1	241395001	241645000	2.00395126217159	0.0261499319114965
chr1	241645001	244650000	0.0240201382783317	0.347885866422486
chr1	244650001	244975000	1.50966624251446	0.0399000571539994
chr1	244975001	246565000	-1.70110371799182	0.668916511328864
chr1	246565001	247430000	1.6011097112809	0.033730823465961
chr1	247430001	248710000	-0.912746597355589	0.527349664345159
chr1	248710001	248956422	2.44820920374893	0.00514246636032412
chr2	1	1585000	-0.765479318576709	0.523066551485493
chr2	1585001	1835000	2.55967898449778	0.00498022425099443
chr2	1835001	3140000	0.19955813717958	0.273475141107348
chr2	3140001	3670000	1.68617884507909	0.0342458596054409
chr2	3670001	6770000	-0.704987183422305	0.570872954985496
chr2	6770001	7030000	1.78498271528272	0.02768980705571
chr2	7030001	8440000	-2.06149431675357	0.688493455701556
chr2	8440001	8690000	2.43355118225619	0.0113462419306799
chr2	8690001	9095000	-0.552000133732844	0.330119921512506
chr2	9095001	9135000	0.819465982106461	0.0443858220200855
chr2	9135001	9805000	1.76913065974975	0.0230155825501582
chr2	9805001	12745000	1.32254054711947	0.0447271152613294
chr2	12745001	17730000	-1.48901581587053	0.797704508248091
chr2	17730001	17980000	2.58159629084737	0.00874176918722802
chr2	17980001	20035000	-1.21987634586461	0.639306015531759
chr2	20035001	20680000	1.80002224673454	0.0303597171467673
chr2	20680001	23915000	-1.22602886207249	0.69605054616723
chr2	23915001	27030000	0.788101196922082	0.139368557211603
chr2	27030001	27435000	2.23723242503539	0.0127394111796857
chr2	27435001	30920000	0.01262834670786	0.361964220772916
chr2	30920001	31325000	1.16429635457038	0.0848723053347586
chr2	31325001	36240000	-1.6263201118386	0.810395454110602
chr2	36240001	36350000	-6.73679622792893	0.307974236451455
chr2	36350001	41925000	-0.055578436887193	0.404870644813421
chr2	41925001	42175000	1.63394134989641	0.0310483471297347
chr2	42175001	42925000	0.483535061022566	0.19286117758136
chr2	42925001	43230000	2.42089829558777	0.00382153247077854
chr2	43230001	45640000	-1.01569772279686	0.623173535575743
chr2	45640001	45895000	2.53898608495832	0.00785511351218293
chr2	45895001	46910000	0.243910999740045	0.259482657057993
chr2	46910001	47180000	2.19230936544525	0.00993912551689791
chr2	47180001	47500000	-1.0448341287505	0.37862741573112
chr2	47500001	47785000	2.84997586726294	0.00349987044227174
chr2	47785001	48565000	0.252990955783184	0.2420939579579
chr2	48565001	53765000	-3.26354649172352	0.939722957051281
chr2	53765001	54490000	0.404627408824244	0.220040300978507
chr2	54490001	54740000	1.98543941399348	0.0141339930373254
chr2	54740001	55035000	-7.78153790868977	0.543974885148925
chr2	55035001	55285000	2.37437475526381	0.0101217507773478
chr2	55285001	60345000	-0.872882165932837	0.655222944492393
chr2	60345001	60595000	2.37335490404787	0.00906764372520052
chr2	60595001	64635000	0.080740637323771	0.346642470878728
chr2	64635001	65440000	1.46074884650156	0.049700190216018
chr2	65440001	68060000	-2.90656881944199	0.845661594916469
chr2	68060001	68620000	0.743338039091034	0.156411318813929
chr2	68620001	68870000	1.53796652869519	0.0454485420418758
chr2	68870001	69380000	-8.35625688568293	0.648030595733912
chr2	69380001	70055000	0.5831338536951	0.173975644308711
chr2	70055001	70305000	2.36821730908254	0.00532354164678861
chr2	70305001	72885000	-0.299714568668508	0.441343337074874
chr2	72885001	73290000	2.13282999389276	0.0225713062179016
chr2	73290001	73925000	-0.365562747101252	0.345375193340459
chr2	73925001	74560000	2.15394274225633	0.013474707840515
chr2	74560001	75465000	-0.162848844162419	0.327844495304437
chr2	75465001	75715000	1.31221095557307	0.0726176673245033
chr2	75715001	76250000	-8.36728444030165	0.689032442572731
chr2	76250001	76500000	0.174065519794717	0.191371676059826
chr2	76500001	78855000	-10.3441152379181	0.915013526526648
chr2	78855001	80115000	-1.95445686059428	0.684031724710854
chr2	80115001	80370000	1.00235491245955	0.0925689493792707
chr2	80370001	80750000	-1.34245232322274	0.409440664270258
chr2	80750001	84175000	-4.26933387444841	0.9123884088975
chr2	84175001	84750000	-0.307363407206619	0.333366075375123
chr2	84750001	84810000	-5.67632359146315	0.228960745483574
chr2	84810001	85060000	2.62109633676791	0.0108449932588773
chr2	85060001	85325000	-7.67101445437412	0.503991724456541
chr2	85325001	85620000	2.72607499772334	0.0021001467458861
chr2	85620001	86830000	0.391829318927952	0.222215754115024
chr2	86830001	87995000	-2.82107015292083	0.714385783299939
chr2	87995001	89190000	0.00254518408652509	0.312019589777546
chr2	89190001	89750000	-8.43083657924467	0.685994042012454
chr2	89750001	90405000	0.498380034087574	0.18742617553561
chr2	90405001	91405000	-9.15627437223001	0.791042349240551
chr2	91405001	92090000	-8.81955916797501	0.702951948215677
chr2	92090001	94500000	-10.4746846237098	0.907988175958867
chr2	94500001	96080000	-0.395414867771033	0.424558160340911
chr2	96080001	96340000	1.81859119423267	0.0445721547186406
chr2	96340001	97115000	1.26790121439983	0.0716447586815107
chr2	97115001	97640000	-1.77438349308609	0.514866331159208
chr2	97640001	97890000	1.62983184921573	0.029473832003701
chr2	97890001	101845000	-0.0877207572438962	0.407777794163726
chr2	101845001	105730000	-1.27641998522958	0.719569725948166
chr2	105730001	106200000	1.4820525729055	0.0529992369636912
chr2	106200001	109125000	-1.48943926589293	0.720199668529015
chr2	109125001	109535000	1.79376616720108	0.0274089396190984
chr2	109535001	110635000	-9.39019702889324	0.801022021247285
chr2	110635001	111170000	0.167219305318739	0.232231366807005
chr2	111170001	111880000	-8.84380796384331	0.705945788012802
chr2	111880001	112255000	0.646031129572972	0.155719198215196
chr2	112255001	112280000	2.93730741219613	0.00780095053211882
chr2	112280001	112540000	-0.975649257873859	0.334140470426857
chr2	112540001	112845000	1.55932873278511	0.0487736910702357
chr2	112845001	113580000	-0.190799824647288	0.327759835774442
chr2	113580001	113895000	1.89158172341623	0.0449189300105237
chr2	113895001	119200000	-2.28140450944869	0.888671309771098
chr2	119200001	119450000	1.26582960057141	0.0702570053155601
chr2	119450001	120955000	0.43179582477884	0.229358055656567
chr2	120955001	121525000	-8.54978789480327	0.681986983404292
chr2	121525001	121775000	1.70849792366335	0.0277198135637428
chr2	121775001	122185000	1.25974202200255	0.0865778920861138
chr2	122185001	126635000	-2.61208676731492	0.899303615822422
chr2	126635001	126930000	-0.27247206594681	0.25528131035319
chr2	126930001	127180000	2.70086068158	0.00445785806833232
chr2	127180001	128760000	1.60271650590833	0.0371459743665143
chr2	128760001	134115000	-0.488724175201099	0.564299765085461
chr2	134115001	134415000	2.36431133051243	0.0140830056338466
chr2	134415001	135525000	-1.29043358871294	0.554958385087874
chr2	135525001	135980000	0.47229415950347	0.184882692629388
chr2	135980001	136115000	0.859405531534232	0.0995691433179952
chr2	136115001	136260000	3.08911447848407	0.00383595330572395
chr2	136260001	136385000	1.7428197008667	0.0233121533787006
chr2	136385001	144330000	-2.14402868309455	0.904308440142706
chr2	144330001	144465000	0.224959218771491	0.19190432502312
chr2	144465001	144715000	2.43753151609528	0.00778009780792899
chr2	144715001	152170000	-1.36216811013904	0.826791710641811
chr2	152170001	152725000	1.41951954273617	0.0473360544487853
chr2	152725001	152755000	-5.98233173947658	0.137001269731484
chr2	152755001	156265000	-3.3239183767167	0.907777384686227
chr2	156265001	156515000	0.43562749226491	0.194784732061117
chr2	156515001	158930000	-3.89339311074818	0.868351690621629
chr2	158930001	159290000	1.31574632074795	0.0575990408411826
chr2	159290001	168000000	-1.09365656463311	0.767426546417114
chr2	168000001	168250000	2.13073511878612	0.0214111378352417
chr2	168250001	177160000	-0.445183060090039	0.57433851996266
chr2	177160001	177210000	-4.96856186123215	0.198803922944495
chr2	177210001	177410000	1.97169247851741	0.0305673844220899
chr2	177410001	178375000	-0.93607024994358	0.493351840896724
chr2	178375001	178625000	1.60830161313226	0.0320374043287116
chr2	178625001	181295000	-0.853735722752628	0.574623039777296
chr2	181295001	181545000	1.63242273702065	0.0548183983063888
chr2	181545001	186480000	-1.61867498652905	0.815826051014636
chr2	186480001	186730000	0.872419058307785	0.125898145426246
chr2	186730001	189435000	-2.07003932768108	0.792307985364407
chr2	189435001	190315000	0.267356684138157	0.240282348331394
chr2	190315001	191325000	1.19914806126327	0.0843387346377651
chr2	191325001	195465000	-3.60150664293482	0.92154770634991
chr2	195465001	196155000	-0.195581648880216	0.319458022789257
chr2	196155001	196420000	2.15537752644517	0.0193427732993371
chr2	196420001	197255000	-0.754010548441915	0.445432931468895
chr2	197255001	197300000	1.28778270814986	0.0448927668992625
chr2	197300001	197550000	1.96355890075024	0.040175310933723
chr2	197550001	200685000	-0.947374170498283	0.633458043224771
chr2	200685001	201265000	1.62698183107607	0.0291722863227601
chr2	201265001	205640000	-0.400119328957253	0.506639441431943
chr2	205640001	206280000	1.38998925485992	0.0540641585627052
chr2	206280001	207525000	-2.87493321004837	0.743352026895612
chr2	207525001	207775000	1.49628875155369	0.0591555043953556
chr2	207775001	215965000	-1.11995473263356	0.785912964631038
chr2	215965001	216700000	1.05877960309464	0.104935435803103
chr2	216700001	217990000	-1.40530767496152	0.609146143005701
chr2	217990001	218410000	1.93361764521902	0.0165630061785347
chr2	218410001	219155000	0.117179950610309	0.26517198447605
chr2	219155001	219600000	2.28868846168671	0.00893297960882866
chr2	219600001	223795000	-1.79839207512874	0.819043651153369
chr2	223795001	224045000	0.801642820770425	0.132170726918836
chr2	224045001	224580000	-8.41307223820287	0.633994868228328
chr2	224580001	224825000	1.08739628969726	0.118842836362146
chr2	224825001	225075000	1.99973516170542	0.0107900920727605
chr2	225075001	226595000	-3.15053416391758	0.771516763022222
chr2	226595001	226845000	2.45232684001089	0.00787963996594254
chr2	226845001	231460000	-0.280928090414774	0.476529126149289
chr2	231460001	231720000	3.25092632813188	0.000596254770380833
chr2	231720001	233055000	0.34859111150952	0.251634733178854
chr2	233055001	233425000	1.39009900758863	0.0492333638537331
chr2	233425001	234090000	-2.13742091473499	0.597383310224608
chr2	234090001	234500000	2.08391589612542	0.0178975262820146
chr2	234500001	237445000	-0.924057519948619	0.618342306466218
chr2	237445001	237705000	2.03404123702018	0.0187453470241973
chr2	237705001	238060000	-1.2324996182817	0.376774572666801
chr2	238060001	238325000	2.08370295757215	0.0229230720460681
chr2	238325001	239110000	-1.38804646708036	0.531312318538261
chr2	239110001	239445000	1.52438330351867	0.0432884423125479
chr2	239445001	241610000	0.726185263201087	0.154916156868152
chr2	241610001	241905000	2.8873990264716	0.00100600465915179
chr2	241905001	242193529	-1.05791722853249	0.361228965709854
chr3	1	4300000	-2.09664731196643	0.850652758801984
chr3	4300001	4975000	-0.0297928721475655	0.297443192988622
chr3	4975001	5225000	2.66387112309287	0.00803113612011841
chr3	5225001	5250000	-4.09664025799098	0.123993155060947
chr3	5250001	9730000	-0.927659122236698	0.652795989144539
chr3	9730001	10180000	2.19681400716297	0.0129645003931522
chr3	10180001	10270000	2.42104365994611	0.00842243756712213
chr3	10270001	10480000	3.41013720727503	0.000168447896886081
chr3	10480001	10520000	0.688962065788851	0.0586000944303122
chr3	10520001	12835000	-0.290840853706269	0.432722703127878
chr3	12835001	13090000	2.88231263699503	0.00199175334630519
chr3	13090001	13490000	2.0466166965714	0.0138520092225748
chr3	13490001	17900000	0.156606575181977	0.324540021342689
chr3	17900001	18450000	1.35335046415681	0.060055518467717
chr3	18450001	23705000	-0.745803813089147	0.643145009920756
chr3	23705001	23955000	2.0265834745861	0.0222963771305941
chr3	23955001	25545000	-3.17062518225987	0.788792274107531
chr3	25545001	25795000	1.26723454864148	0.0770623458597191
chr3	25795001	30510000	-1.28003282615794	0.73571599834857
chr3	30510001	30760000	2.63678560802554	0.00344575426014426
chr3	30760001	32235000	-0.154884475889848	0.363897202522733
chr3	32235001	32505000	2.68983362086306	0.00572094475506124
chr3	32505001	36870000	-0.194657272931672	0.442985934558528
chr3	36870001	39105000	0.644112533357884	0.174101335115261
chr3	39105001	39420000	1.63144078859514	0.0363266120102427
chr3	39420001	41960000	-0.738825751618532	0.556156196995535
chr3	41960001	42220000	0.56968162378679	0.136857162712157
chr3	42220001	42475000	-7.47613511982658	0.500031061044074
chr3	42475001	42725000	1.92001935229896	0.0268244443669944
chr3	42725001	42810000	0.256876008382447	0.121833582929619
chr3	42810001	46870000	-0.242749712626031	0.45672484143649
chr3	46870001	47170000	2.11362063623676	0.0165174020616838
chr3	47170001	48420000	0.655546587701703	0.170877907217575
chr3	48420001	50370000	1.88946286949418	0.00842448495480252
chr3	50370001	50625000	1.4687879670493	0.0566532629410049
chr3	50625001	51940000	-0.159020642262473	0.354357334814786
chr3	51940001	52290000	2.66822573333893	0.00106258191845032
chr3	52290001	52855000	1.5090751175852	0.0671364392333932
chr3	52855001	53260000	1.07184086078798	0.119210732562135
chr3	53260001	53350000	-0.0323421532072267	0.144762625894018
chr3	53350001	57555000	-1.0625421858259	0.680740540571428
chr3	57555001	59055000	0.829372774431081	0.135636290098066
chr3	59055001	63785000	-1.75666764218675	0.822198348837945
chr3	63785001	64035000	1.24594822659335	0.094914362535849
chr3	64035001	65350000	-2.94464427041854	0.728729696236745
chr3	65350001	65600000	-0.460856954620796	0.294729308470359
chr3	65600001	66340000	-1.16715180910936	0.501659427513966
chr3	66340001	66590000	2.93631775031903	0.00418880322171422
chr3	66590001	69010000	-1.81701386788041	0.772625059421211
chr3	69010001	69395000	1.63952405724938	0.0471174314950882
chr3	69395001	71390000	-1.54626643432411	0.692018698821132
chr3	71390001	73240000	0.348747087140686	0.250292731092931
chr3	73240001	75375000	-2.66762727527438	0.811237778339397
chr3	75375001	75710000	1.11172247160406	0.094334078894212
chr3	75710001	76340000	-1.12199804294717	0.450997184033106
chr3	76340001	76590000	1.27860996567093	0.0729623597789857
chr3	76590001	87910000	-2.80363930866438	0.962578012286988
chr3	87910001	88160000	1.67262446648112	0.0418202624175014
chr3	88160001	89095000	-2.5381403440782	0.670765974693341
chr3	89095001	89345000	1.32086048406902	0.0545175139020999
chr3	89345001	90670000	-9.64485994107595	0.814971681017783
chr3	90670001	91285000	-8.70045432906242	0.681976356095776
chr3	91285001	91555000	-7.48017582403339	0.525966814320175
chr3	91555001	93465000	-10.1066674013251	0.866043906578179
chr3	93465001	97690000	-3.55457395286302	0.914277996451557
chr3	97690001	101510000	-0.998171522774925	0.664604498285925
chr3	101510001	101560000	1.65314229807524	0.0663509171578474
chr3	101560001	101855000	2.03236663748744	0.0262313371727603
chr3	101855001	107975000	-1.18653318022187	0.75282403336492
chr3	107975001	108225000	0.717524133090405	0.128025130273699
chr3	108225001	111280000	-2.12408842203884	0.814990214588938
chr3	111280001	124035000	0.0675581379016976	0.378953663906107
chr3	124035001	128995000	0.243325538975315	0.296279729985185
chr3	128995001	129630000	1.55819256567427	0.0422347472437923
chr3	129630001	141715000	-0.796287971378186	0.72424871834866
chr3	141715001	141965000	0.719898624053978	0.115539547349336
chr3	141965001	143755000	-0.331339210186519	0.421536467010006
chr3	143755001	144005000	0.887648542749878	0.129839970157475
chr3	144005001	148990000	-3.2424074320634	0.926454478097088
chr3	148990001	149250000	0.27853814013655	0.195429939505781
chr3	149250001	150405000	-1.85244028901494	0.658615302700285
chr3	150405001	150765000	1.70695110514936	0.0376703356606073
chr3	150765001	160395000	-0.33864254993425	0.551236992137505
chr3	160395001	160760000	1.52510328138698	0.0532376203558868
chr3	160760001	162735000	-1.20378867362471	0.637613409424758
chr3	162735001	163055000	-7.66419030486545	0.526007499751772
chr3	163055001	166780000	-11.0646712394292	0.917946533576449
chr3	166780001	167690000	-2.4509727373231	0.655565072684146
chr3	167690001	168255000	0.982807285726068	0.116441288668135
chr3	168255001	169750000	-3.16506568223981	0.776212850691955
chr3	169750001	170365000	1.23134251903312	0.0680554322408392
chr3	170365001	177130000	-1.53784759303119	0.828397904321787
chr3	177130001	177955000	1.35813182436644	0.0735499120719039
chr3	177955001	179015000	-2.65774888524175	0.681210414752764
chr3	179015001	179660000	1.86851154750511	0.0186580631451447
chr3	179660001	183425000	-1.09907089731096	0.687405845099143
chr3	183425001	183705000	1.24934443231731	0.0987830923227015
