V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81
11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	-19.2000007629395	41.5999984741211	59.7000007629395	33.5999984741211	15.1999998092651	-32.7999992370605	92.9000015258789	74.0500030517578	-60.0999984741211	-56	-53	54.2000007629395	62.7999992370605	-80.3000030517578	-81.3000030517578	-79.5	-84.3000030517578	-79.1999969482422	-42	44.0999984741211	98.9000015258789	0	98.4000015258789	98.4000015258789	93.4000015258789	0	0	0	0	0	0	0	0	87.9000015258789	69.3000030517578	19.5	17	76.3000030517578	98.9000015258789	-26.7000007629395	-43.4000015258789	-68.1499977111816	-60.0999984741211	-30.8999996185303	-21.0999994277954	17.2999992370605	0.200000047683716	5.90000009536743	-7.90000009536743	-10.1000003814697	7.69999980926514	-15.6999998092651	-20.3999996185303	-21.3999996185303	-37.7999992370605	11.0499997138977	-31.7999992370605	-16.7000007629395	-23.7000007629395	-21.7000007629395	-35.7999992370605	26.1000003814697	21	-13.6999998092651	23	59.7000007629395	51.2000007629395	50.7000007629395	17.6000003814697	0
12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.5	-43.9000015258789	20.7999992370605	36.0999984741211	-20.7000007629395	40.5999984741211	58.2000007629395	-69.0999984741211	69.3000030517578	95.9000015258789	89.4000015258789	96.9000015258789	91.9000015258789	52.2000007629395	25.1499996185303	-25.4500007629395	-36.7999992370605	-61.0999984741211	-43.9000015258789	-63.5999984741211	96.9000015258789	0	98.6500015258789	98.4000015258789	0	0	0	0	0	0	0	0	0	11.3999996185303	10.3499999046326	-27.2000007629395	-41.4000015258789	74.8000030517578	76.8000030517578	-65.0999984741211	-28.7999992370605	19.3999996185303	13.4499998092651	48.7000007629395	58.2000007629395	11.8499999046326	7.69999980926514	9.80000019073486	9.25	11.3999996185303	22.3000001907349	18	13.1999998092651	6.90000009536743	-25.7000007629395	8	-20.75	17.8000001907349	25.3999996185303	-22.7000007629395	-18.9499998092651	-9.34999990463257	26.9499998092651	-17.6000003814697	-32.0499992370605	53.7000007629395	58.9500007629395	69.8000030517578	51.9500007629395	0
13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-14.6000003814697	16.2000007629395	18.5	39.0999984741211	42.7000007629395	72.3000030517578	-29.2000007629395	98.4000015258789	98.9000015258789	98.4000015258789	98.4000015258789	97.4000015258789	89.9000015258789	84.6500015258789	16.9499998092651	21.7999992370605	-36.2999992370605	-18.6000003814697	17.75	-57	0	96.9000015258789	93.4000015258789	52.7000007629395	0	0	0	0	0	0	0	0	-33.8500003814697	-64.0999984741211	-70.6999969482422	-44.4000015258789	82.4000015258789	-46.4500007629395	-21.7000007629395	85.4000015258789	67.0500030517578	70.0500030517578	70.3000030517578	73.8000030517578	34	34.3499984741211	32.0499992370605	18	8.29999971389771	-27.5999994277954	-27.5	8.30000019073486	13.5	-13.3000001907349	38.0999984741211	30.1000003814697	40.5999984741211	24	33.0499992370605	-15.6000003814697	28.5500001907349	-25.7000007629395	-50.75	-66.5999984741211	-20.75	8.09999990463257	20.5	-44.9000015258789	0
14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-28.5	-31.2999992370605	-25.75	21.5	74.8000030517578	71.3000030517578	88.9000015258789	93.4000015258789	85.4000015258789	-76.1999969482422	-64.5999984741211	-62.5999984741211	-69.0999984741211	-53	-57	15.8999996185303	85.6500015258789	96.9000015258789	-65.0999984741211	0	96.4000015258789	87.4000015258789	0	0	0	0	0	0	0	0	0	-19.7999992370605	29.1000003814697	48.1499996185303	80.5500030517578	83.4000015258789	-25.5500001907349	95.9000015258789	79.3000030517578	37.5999984741211	60.7000007629395	47.4500007629395	-36.2999992370605	-10.6000003814697	-24.7999992370605	-35.2999992370605	9.19999980926514	28.6000003814697	-18.5499992370605	36	29.3999996185303	22.75	18.5	17	27.6000003814697	-10.1000003814697	-14.6999998092651	1.49999976158142	-20.9500007629395	14	34.5999984741211	-38.9999990463257	-23.2000000476837	-12.6000003814697	37.0999984741211	21.3000001907349	44.6499996185303	0
15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11	12.8999996185303	30.6000003814697	72.8000030517578	70.8000030517578	76.3000030517578	86.9000015258789	-79.1999969482422	-73.1999969482422	-74.6999969482422	-73.6999969482422	-77.1999969482422	-53	-51	-44.4500007629395	57.7000007629395	84.9000015258789	93.4000015258789	0	97.9000015258789	97.9000015258789	98.4000015258789	0	0	0	0	0	0	0	0	77.3000030517578	80.3000030517578	89.4000015258789	90.4000015258789	80.8000030517578	-23.3499994277954	98.9000015258789	-13.6000003814697	16.5	43.0999984741211	44.2000007629395	-60.0999984741211	-69.6999969482422	-22.2000007629395	-21.75	-9.84999990463257	22.1000003814697	28.1000003814697	32.8499984741211	22.5	13.75	19.3499994277954	-20.7000007629395	-22.2000007629395	-23.7000007629395	-30.0499992370605	-37.7999992370605	-24.8999996185303	-17.4499998092651	42.7000007629395	49.7000007629395	22.6999998092651	21.5	52.2000007629395	75.3000030517578	83.9000015258789	0
16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12	-27.2999992370605	36.0999984741211	-47.9000015258789	-25.7000007629395	-42.9000015258789	86.4000015258789	98.9000015258789	98.9000015258789	78.8000030517578	10.3000001907349	-14.2000002861023	15.6499996185303	11.8499999046326	-31.7999992370605	-25.7000007629395	75.5500030517578	0	-54.5	-38.7999992370605	55.6499996185303	98.9000015258789	98.9000015258789	80.3000030517578	79.3000030517578	0	0	0	0	86.9000015258789	-26.7000007629395	-10.1000003814697	12.5	-13.8000001907349	36.0999984741211	53.4500007629395	47.2000007629395	95.4000015258789	93.4000015258789	64.3000030517578	-32.7999992370605	19.5	18.75	6.70000004768372	23.5	26.6000003814697	23.25	15.8999996185303	-12.8000001907349	-7.80000019073486	-23.7999992370605	12.5	-9.90000009536743	12.8999996185303	-15.8000001907349	16.3999996185303	-16.2000007629395	9.80000019073486	-18.1000003814697	7.40000009536743	-21.7000007629395	-17.7000007629395	-17.6000003814697	-19.3000001907349	62.2999992370605	0
17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.60000038146973	51.2000007629395	35.0999984741211	36.0499992370605	64.8000030517578	93.9000015258789	98.9000015258789	98.9000015258789	93.1500015258789	-74.1999969482422	-39.3500003814697	-17.7000007629395	31.6000003814697	-64.5999984741211	-87.3000030517578	26.3999991416931	0	-29.7999992370605	-37.7999992370605	-54	-59	-47.4000015258789	-29.2999992370605	0	0	0	0	0	-38.9000015258789	-53	17	-19.1999998092651	41.8999996185303	17.75	-8.34999990463257	98.9000015258789	98.9000015258789	98.9000015258789	38.3499984741211	-63.0999984741211	-20.7000007629395	-27.2999992370605	-21.7000007629395	31.1000003814697	24.1000003814697	29.5	35.0999984741211	30.1000003814697	6.69999980926514	21.5	-9.44999980926514	11.1000003814697	-21.2000007629395	32.0999984741211	-8.80000019073486	19.25	-19.2000007629395	26.25	42.2000007629395	26.8999996185303	-12.6000003814697	38.0999984741211	-20.25	10.8000001907349	0
18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.8999996185303	-31.2999992370605	18	-17.5	31.1000003814697	17.9499998092651	-32.7999992370605	-74.1999969482422	32.9000015258789	95.9000015258789	98.4000015258789	90.9000015258789	-12.6000003814697	-52	36.9000015258789	-29.7999992370605	-51	-48.5	-31.3499994277954	33.5499992370605	56.2000007629395	46.7999992370605	0	0	0	0	0	71.3000030517578	89.4000015258789	71.3000030517578	-11.1000003814697	-29.2999992370605	-32.2999992370605	-8.29999995231628	82.9000015258789	-26.7999992370605	-56.5	-77.1999969482422	87.4000015258789	41.2000007629395	-12.6000003814697	-13.5	11.3999996185303	-9.19999980926514	-8.80000019073486	13.5	17.4499998092651	-11.6999998092651	-9.89999961853027	-7.40000009536743	11.8999996185303	14.1999998092651	-9.30000019073486	9.44999980926514	16.9500007629395	-12.3000001907349	-14.4000000953674	-12.8499999046326	7.95000004768372	21.5	20.75	-15.3000001907349	9.30000019073486	0
19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18	41.2000007629395	12.3000001907349	-21.7000007629395	10.1999998092651	-39.9000015258789	13.6000003814697	85.9000015258789	96.6500015258789	98.9000015258789	92.4000015258789	-62.0999984741211	-79.1999969482422	-64.0999984741211	0	-38.2999992370605	-41.9000015258789	-70.1999969482422	-69.0999984741211	-51	-24.1999998092651	-40.9000015258789	0	0	0	0	55.7000007629395	97.4000015258789	40.0999984741211	-57.5	-25.2000007629395	-35.0499992370605	28.75	-22.7000007629395	-41.9000015258789	-25.7000007629395	67.5500030517578	98.9000015258789	-8.79999971389771	-28.7999992370605	-43.9000015258789	-16.4499998092651	-14.1000003814697	-9.60000038146973	17.6999998092651	25	9.19999980926514	7.69999980926514	-8.80000019073486	7.90000009536743	27	-22.9500007629395	-15.1000003814697	-13.3000001907349	-14.6500000953674	-9.19999980926514	14	21	12	11.3499999046326	12.8999996185303	17	0
20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.5	-11.1999998092651	-22.7000007629395	-21.4500007629395	-24.5500001907349	-25.7999992370605	74.3000030517578	79.3000030517578	69.3000030517578	28.6000003814697	76.8000030517578	92.9000015258789	94.9000015258789	0	-9.10000038146973	12.8000001907349	-21.2000007629395	-48.9000015258789	-65.0999984741211	-59	0	0	0	0	0	-28.8999996185303	85.6500015258789	-46.6500015258789	-39.9000015258789	29.0500001907349	18.5	27.6000003814697	-27.7000007629395	36.0999984741211	56.7000007629395	94.1500015258789	98.9000015258789	36.0999984741211	10.8999996185303	-11.6000003814697	-6.59999990463257	-22.4500007629395	-15.9500002861023	8.5	7.59999990463257	10.8000001907349	-20.3999996185303	13.8999996185303	-15.8499999046326	21	-20.7000007629395	15.8999996185303	10.8000001907349	13.9499998092651	9.60000038146973	-12.1000003814697	-15.1000003814697	-9.60000038146973	-19.7000007629395	-21.8999996185303	-9.5	0
21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.25	21.8999996185303	56.2000007629395	27.1000003814697	23.3999996185303	75.3000030517578	80.5500030517578	73.3000030517578	54.2000007629395	89.4000015258789	91.9000015258789	94.4000015258789	0	-39.9000015258789	-39.9000015258789	-35.7999992370605	-40.9000015258789	-42.4000015258789	-59	0	0	0	0	0	-60.0999984741211	26.3500003814697	-74.1999969482422	91.4000015258789	68.3000030517578	10.8999996185303	-18.2000007629395	-39.3500003814697	90.9000015258789	97.9000015258789	98.9000015258789	98.9000015258789	57.9500007629395	-43.4000015258789	-8.30000019073486	-16.8999996185303	-36.7999992370605	-24.7000007629395	-9.10000038146973	-9.10000038146973	17.5	7	8.84999990463257	-7.59999990463257	16.0000004768372	12.3000001907349	-8.80000019073486	14.6999998092651	12	-8.5	20.4499998092651	13.5	-10.8999996185303	8.10000038146973	11	-16.6000003814697	0
22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.39999961853027	7.69999980926514	-13.8999996185303	-61.0999984741211	-32.7999992370605	-34.9000015258789	-36.7999992370605	-35.2999992370605	34.5999984741211	58.7000007629395	84.4000015258789	-14.6000003814697	-23.7999992370605	-28	-35.2999992370605	-28.7000007629395	-34.2999992370605	-44.9000015258789	-29.5499992370605	0	0	0	0	-42.4000015258789	-9.10000038146973	52.7000007629395	94.9000015258789	16.9499998092651	42.0999984741211	-33.7999992370605	14.5999999046326	73.3000030517578	55.7000007629395	38.5999984741211	-40.1500015258789	-26.2000007629395	57.7000007629395	27.8000001907349	50.7000007629395	48.7000007629395	52.7000007629395	52.9500007629395	10.8999996185303	8.30000019073486	-30.7999992370605	-12.1999998092651	-20.7000007629395	-11.1999998092651	-8.30000019073486	14.3999996185303	-12.6000003814697	21.8999996185303	-30.7999992370605	-29.7999992370605	-16.6000003814697	14.5	-22.25	-40	-18.2000007629395	0
23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.6000003814697	-35.7999992370605	-60.0999984741211	-39.9000015258789	-39.9000015258789	-38.4000015258789	-32.2999992370605	-13.5500001907349	-10.6999998092651	-7.14999961853027	0	93.9000015258789	79.3500022888184	73.8000030517578	91.4000015258789	74.3500022888184	59.7000007629395	0	0	0	0	0	-72.9499969482422	-20.0499992370605	33.5999984741211	-15.3999996185303	-22.2000007629395	96.9000015258789	55.4500007629395	50.2000007629395	33.0999984741211	-19.7000007629395	-38.7999992370605	-54	74.0500030517578	98.9000015258789	98.9000015258789	33.5999984741211	64.8000030517578	70.8000030517578	76.3000030517578	18.7999992370605	-24.7000007629395	-32.7999992370605	-35.7999992370605	-24.2000007629395	-16.2999992370605	20.3999996185303	-10.6000003814697	29.1000003814697	-13.1000003814697	15.9499998092651	8.89999961853027	14	19.7999992370605	10.5	-47.6500015258789	42.7000007629395	0
24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	-30.7999992370605	-32.2999992370605	-23.2000007629395	-25.5	-16.6000003814697	-13.1999998092651	6.5	24.0500001907349	0	98.9000015258789	98.9000015258789	98.9000015258789	98.9000015258789	86.6500015258789	-11	-62.0999984741211	0	0	0	0	-59.0499992370605	-23.2000007629395	-11.6000003814697	-20.2000007629395	15.5	98.9000015258789	-41.9000015258789	39.0999984741211	36.5999984741211	9.5	-35.2999992370605	-14.1000003814697	78.8000030517578	97.9000015258789	97.9000015258789	-35.7999992370605	-10.6999998092651	48.7000007629395	69.3000030517578	11.5	-14.1000003814697	-20.2999992370605	-14.1000003814697	9.89999961853027	10.9499998092651	15.75	22.5	35.0999984741211	8.34999990463257	9.75	-10.1000003814697	9.55000019073486	24.5	-38.6000003814697	-50.5	13.8999996185303	0
25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30.6000003814697	9.25	40.5999984741211	19	13.25	-53.5	-62.0999984741211	9.10000038146973	0	88.4000015258789	0	78.3000030517578	47.5	-86.3000030517578	-93.4000015258789	0	0	0	0	0	-41.9000015258789	-9.80000019073486	-29.7999992370605	-24.2000007629395	72.8000030517578	-37.5499992370605	-49.5	57.2000007629395	52.2000007629395	33.0999984741211	15.5	23	-53	-75.9499969482422	-85.8000030517578	-49.4500007629395	59.2000007629395	78.8000030517578	81.9000015258789	48.7000007629395	16	-9.39999961853027	-9.80000019073486	-11.6000003814697	9.89999961853027	-8.60000038146973	17.9499998092651	26.8999996185303	-14.6000003814697	20	37.5999984741211	30.6000003814697	-31.7999992370605	-16.2000007629395	-34.7999992370605	8.65000009536743	0
